time;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
7.70001;(1.92028,-2.81518);(7.39039,0.0739032);(3.26375,4.19851);(7.33131,-1.41958);(3.7267,-1.39835);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.2166,-3.6484);(9.29387,1.29167);(2.25576,3.28276);(4.43476,-1.34091);(-0.00602637,-0.625334);(6.13063,-0.598155);(8.36088,0.994085);(8.723,-0.76796);(8.67855,-0.623582);(8.49347,-0.864511);(2.74622,1.03997);(8.65097,-0.838074);(8.9397,-1.03948);(8.79342,0.843027);(3.21789,2.22357);(-0.175361,-0.0266381);(6.54,1.05038);(8.57775,-0.0858443);(5.25546,0.344837);(8.5212,-0.0599884);(8.36832,0.999476);(3.96763,-0.122638)
7.75001;(1.9461,-2.80157);(7.45531,0.0782404);(3.25795,4.22412);(7.39887,-1.40643);(3.7785,-1.35796);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.22372,-3.63488);(9.29387,1.29167);(2.24334,3.23202);(4.50216,-1.32504);(-0.00602637,-0.625334);(6.19974,-0.595737);(8.43157,0.9829);(8.723,-0.76796);(8.67855,-0.623582);(8.55836,-0.855729);(2.79565,1.02329);(8.71635,-0.828616);(8.9397,-1.03948);(8.79342,0.843027);(3.22783,2.20544);(-0.175361,-0.0266381);(6.60024,1.04602);(8.57775,-0.0858443);(5.32494,0.34011);(8.5212,-0.0599884);(8.43836,0.988852);(4.04227,-0.107463)
7.80001;(1.97324,-2.78514);(7.52054,0.0831719);(3.25788,4.24425);(7.46468,-1.39295);(3.83268,-1.31999);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.23258,-3.62274);(9.29387,1.29167);(2.23835,3.1839);(4.56895,-1.30945);(-0.00602637,-0.625334);(6.27095,-0.593628);(8.50204,0.971776);(8.723,-0.76796);(8.67855,-0.623582);(8.62327,-0.847);(2.84759,1.00778);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.24333,2.18732);(-0.175361,-0.0266381);(6.6615,1.04099);(8.57775,-0.0858443);(5.39423,0.336058);(8.5212,-0.0599884);(8.5077,0.978251);(4.11742,-0.0935794)
7.85001;(2.00336,-2.76894);(7.58618,0.0886024);(3.26298,4.2594);(7.53247,-1.37963);(3.88901,-1.28424);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.23683,-3.60898);(9.29387,1.29167);(2.24014,3.1382);(4.63654,-1.29373);(-0.00602637,-0.625334);(6.33968,-0.589876);(8.57227,0.960769);(8.723,-0.76796);(8.67855,-0.623582);(8.68709,-0.838697);(2.90179,0.993291);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.21999,2.15695);(-0.175361,-0.0266381);(6.72376,1.03521);(8.57775,-0.0858443);(5.46376,0.331232);(8.5212,-0.0599884);(8.57644,0.966219);(4.19302,-0.0808797)
7.90001;(2.03288,-2.74552);(7.65204,0.0943452);(3.26904,4.27001);(7.59688,-1.3663);(3.94729,-1.25052);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.24784,-3.60127);(9.29387,1.29167);(2.22432,3.12361);(4.70331,-1.28021);(-0.00602637,-0.625334);(6.41232,-0.588306);(8.64239,0.948117);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(2.958,0.979723);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.22918,2.09891);(-0.175361,-0.0266381);(6.78674,1.02922);(8.57775,-0.0858443);(5.53131,0.328538);(8.5212,-0.0599884);(8.64462,0.953107);(4.26929,-0.0673566)
7.95001;(2.06555,-2.7233);(7.71835,0.100215);(3.27347,4.27651);(7.66579,-1.35416);(4.00733,-1.21866);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.24495,-3.59162);(9.29387,1.29167);(2.21633,3.10842);(4.77033,-1.26665);(-0.00602637,-0.625334);(6.47999,-0.583681);(8.71223,0.934405);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.00747,0.91661);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.24525,2.0904);(-0.175361,-0.0266381);(6.85006,1.02218);(8.57775,-0.0858443);(5.61119,0.324503);(8.5212,-0.0599884);(8.71208,0.937278);(4.33474,-0.0538807)
8.00001;(2.09966,-2.70055);(7.78486,0.10585);(3.27957,4.27927);(7.7336,-1.3407);(4.04868,-1.23316);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.24788,-3.58014);(9.29387,1.29167);(2.21547,3.09272);(4.8381,-1.25275);(-0.00602637,-0.625334);(6.56924,-0.604053);(8.78162,0.917604);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.05936,0.858913);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.22467,2.07727);(-0.175361,-0.0266381);(6.91967,1.01966);(8.57775,-0.0858443);(5.66348,0.3402);(8.5212,-0.0599884);(8.77921,0.919026);(4.42125,0.00494694)
8.05001;(2.13523,-2.67774);(7.85783,0.106569);(3.28284,4.27864);(7.84782,-1.34585);(4.09459,-1.24647);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.25544,-3.56701);(9.29387,1.29167);(2.21867,3.08272);(4.90656,-1.23854);(-0.00602637,-0.625334);(6.61263,-0.604534);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.11217,0.807568);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.21501,2.05769);(-0.175361,-0.0266381);(6.98244,1.02078);(8.57775,-0.0858443);(5.76576,0.356902);(8.5212,-0.0599884);(8.84734,0.898455);(4.45783,0.0610947)
8.10001;(2.17212,-2.65517);(7.88537,0.0864292);(3.28936,4.27492);(7.95685,-1.34716);(4.14444,-1.25823);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.25918,-3.55241);(9.29387,1.29167);(2.22799,3.07176);(4.97229,-1.22475);(-0.00602637,-0.625334);(6.66196,-0.603089);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.16599,0.761567);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.21286,2.03841);(-0.175361,-0.0266381);(7.08845,1.04701);(8.57775,-0.0858443);(5.82557,0.347215);(8.5212,-0.0599884);(8.84734,0.898455);(4.49833,0.111971)
8.15001;(2.21012,-2.633);(7.9508,0.0798772);(3.29033,4.26842);(8.06107,-1.34487);(4.19772,-1.26825);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.26657,-3.53647);(9.29387,1.29167);(2.24286,3.05995);(5.03517,-1.21224);(-0.00602637,-0.625334);(6.70361,-0.63817);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.22082,0.72011);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.21753,2.01942);(-0.175361,-0.0266381);(7.19046,1.06873);(8.57775,-0.0858443);(5.86664,0.365037);(8.5212,-0.0599884);(8.84734,0.898455);(4.54237,0.158003)
8.20001;(2.24896,-2.61131);(8.0166,0.0736819);(3.29636,4.25938);(8.16085,-1.33918);(4.25406,-1.27642);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.26926,-3.51934);(9.29387,1.29167);(2.26265,3.04737);(5.09915,-1.19927);(-0.00602637,-0.625334);(6.74802,-0.668733);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.27659,0.682544);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.22841,2.00073);(-0.175361,-0.0266381);(7.28881,1.08625);(8.57775,-0.0858443);(5.91126,0.380573);(8.5212,-0.0599884);(8.84734,0.898455);(4.58962,0.19958)
8.25001;(2.28836,-2.59016);(8.08273,0.0678221);(3.29759,4.24805);(8.25652,-1.3303);(4.31226,-1.28244);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.27656,-3.50113);(9.29387,1.29167);(2.2867,3.0341);(5.16413,-1.18588);(-0.00602637,-0.625334);(6.79491,-0.695119);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.33409,0.648067);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.24495,1.98231);(-0.175361,-0.0266381);(7.38379,1.09985);(8.57775,-0.0858443);(5.95908,0.393999);(8.5212,-0.0599884);(8.84734,0.898455);(4.63977,0.237064)
8.30001;(2.3199,-2.51962);(8.14916,0.062278);(3.3038,4.23466);(8.34837,-1.3184);(4.3721,-1.28648);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.2872,-3.53281);(9.29387,1.29167);(2.31438,3.02021);(5.23001,-1.17211);(-0.00602637,-0.625334);(6.84404,-0.717645);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.39315,0.616399);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.26663,1.96415);(-0.175361,-0.0266381);(7.47568,1.10981);(8.57775,-0.0858443);(6.00982,0.405478);(8.5212,-0.0599884);(8.84734,0.898455);(4.69254,0.270783)
8.35001;(2.3545,-2.45515);(8.21587,0.0570314);(3.30319,4.21939);(8.43667,-1.30365);(4.43344,-1.28869);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.27297,-3.55889);(9.29387,1.29167);(2.34501,3.0059);(5.2967,-1.15797);(-0.00602637,-0.625334);(6.89519,-0.736602);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.45358,0.587283);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.2538,1.90981);(-0.175361,-0.0266381);(7.56473,1.11637);(8.57775,-0.0858443);(6.0632,0.415162);(8.5212,-0.0599884);(8.84734,0.898455);(4.74766,0.30104)
8.40001;(2.39264,-2.39672);(8.28282,0.0520655);(3.30782,4.20243);(8.52166,-1.28622);(4.4961,-1.28923);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.26563,-3.57986);(9.29387,1.29167);(2.37795,2.99119);(5.36411,-1.14351);(-0.00602637,-0.625334);(6.94815,-0.752261);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.51523,0.560489);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.24833,1.8601);(-0.175361,-0.0266381);(7.65114,1.11976);(8.57775,-0.0858443);(6.11896,0.423188);(8.5212,-0.0599884);(8.84734,0.898455);(4.80492,0.328112)
8.45001;(2.43403,-2.34371);(8.35,0.047365);(3.3111,4.18395);(8.60359,-1.26627);(4.55996,-1.28823);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.26454,-3.5962);(9.29387,1.29167);(2.4126,2.97611);(5.43218,-1.12875);(-0.00602637,-0.625334);(7.00274,-0.76487);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.57795,0.535804);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.24961,1.81456);(-0.175361,-0.0266381);(7.7351,1.12021);(8.57775,-0.0858443);(6.17687,0.429685);(8.5212,-0.0599884);(8.84734,0.898455);(4.86409,0.352255)
8.50001;(2.47837,-2.29553);(8.40216,0.0670236);(3.31657,4.16411);(8.69795,-1.26813);(4.62488,-1.2858);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.26912,-3.60833);(9.29387,1.29167);(2.44839,2.96067);(5.5008,-1.11425);(-0.00602637,-0.625334);(7.0588,-0.774657);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.6416,0.513038);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.25707,1.77275);(-0.175361,-0.0266381);(7.81674,1.11798);(8.57775,-0.0858443);(6.23678,0.435322);(8.5212,-0.0599884);(8.84734,0.898455);(4.92499,0.373702)
8.55001;(2.52541,-2.25167);(8.47453,0.0409495);(3.31613,4.14304);(8.78811,-1.26539);(4.69075,-1.28207);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.2757,-3.61663);(9.29387,1.29167);(2.48476,2.94489);(5.56985,-1.10003);(-0.00602637,-0.625334);(7.11617,-0.781835);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.70607,0.492015);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.2702,1.73434);(-0.175361,-0.0266381);(7.87788,1.16136);(8.57775,-0.0858443);(6.29855,0.440185);(8.5212,-0.0599884);(8.84734,0.898455);(4.98744,0.392668)
8.60001;(2.57495,-2.21163);(8.52325,0.044318);(3.32096,4.12087);(8.89768,-1.28554);(4.75747,-1.27713);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.27885,-3.62144);(9.29387,1.29167);(2.5212,2.9288);(5.6392,-1.08606);(-0.00602637,-0.625334);(7.17472,-0.786597);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.77125,0.472579);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.28857,1.69889);(-0.175361,-0.0266381);(7.93878,1.19776);(8.57775,-0.0858443);(6.36208,0.444335);(8.5212,-0.0599884);(8.84734,0.898455);(5.05129,0.40935)
8.65001;(2.6266,-2.17493);(8.52325,0.044318);(3.32197,4.09771);(9.00123,-1.29901);(4.82494,-1.27107);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.28592,-3.62308);(9.29387,1.29167);(2.55744,2.91235);(5.70877,-1.07231);(-0.00602637,-0.625334);(7.23433,-0.789124);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.83703,0.454587);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.31177,1.66609);(-0.175361,-0.0266381);(7.99938,1.2277);(8.57775,-0.0858443);(6.42726,0.44781);(8.5212,-0.0599884);(8.84734,0.898455);(5.11639,0.423929)
8.70002;(2.68013,-2.1412);(8.52325,0.044318);(3.32813,4.07368);(9.09906,-1.30622);(4.89309,-1.26399);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.28635,-3.62186);(9.29387,1.29167);(2.59312,2.89558);(5.77847,-1.05874);(-0.00602637,-0.625334);(7.29489,-0.789581);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.90333,0.437906);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.33941,1.63564);(-0.175361,-0.0266381);(8.05963,1.25164);(8.57775,-0.0858443);(6.49399,0.450635);(8.5212,-0.0599884);(8.84734,0.898455);(5.18262,0.43657)
8.75002;(2.73532,-2.1101);(8.52325,0.044318);(3.32184,4.07031);(9.19143,-1.30755);(4.96183,-1.25596);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.29231,-3.61802);(9.29387,1.29167);(2.62772,2.85706);(5.84822,-1.04529);(-0.00602637,-0.625334);(7.35629,-0.788121);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(3.97007,0.42242);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.37117,1.60727);(-0.175361,-0.0266381);(8.1195,1.27002);(8.57775,-0.0858443);(6.56217,0.452821);(8.5212,-0.0599884);(8.84734,0.898455);(5.24985,0.447427)
8.80002;(2.79197,-2.08131);(8.52325,0.044318);(3.32139,4.06426);(9.27858,-1.30338);(5.0311,-1.24706);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.2947,-3.61183);(9.29387,1.29167);(2.65852,2.82034);(5.91797,-1.03192);(-0.00602637,-0.625334);(7.41845,-0.784884);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(4.03718,0.408022);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.40801,1.57908);(-0.175361,-0.0266381);(8.17894,1.28325);(8.57775,-0.0858443);(6.63172,0.454367);(8.5212,-0.0599884);(8.84734,0.898455);(5.31799,0.456638)
8.85002;(2.82248,-2.02744);(8.52325,0.044318);(3.32625,4.05578);(9.27858,-1.30338);(5.10083,-1.23735);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.30163,-3.6035);(9.29387,1.29167);(2.69304,2.78523);(5.98764,-1.01855);(-0.00602637,-0.625334);(7.48128,-0.78);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(4.10458,0.394613);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.44825,1.55271);(-0.175361,-0.0266381);(8.23793,1.29171);(8.57775,-0.0858443);(6.70257,0.455262);(8.5212,-0.0599884);(8.84734,0.898455);(5.38693,0.464334)
8.90002;(2.85657,-1.97792);(8.52325,0.044318);(3.32627,4.0451);(9.27858,-1.30338);(5.17097,-1.22689);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.29932,-3.59323);(9.29387,1.29167);(2.72503,2.75142);(6.05723,-1.00518);(-0.00602637,-0.625334);(7.54494,-0.774459);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(4.17223,0.382104);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.49169,1.52765);(-0.175361,-0.0266381);(8.29643,1.29574);(8.57775,-0.0858443);(6.77444,0.456345);(8.5212,-0.0599884);(8.84734,0.898455);(5.45655,0.470686)
8.95002;(2.894,-1.93235);(8.52325,0.044318);(3.33156,4.03243);(9.27858,-1.30338);(5.24147,-1.21576);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.3028,-3.58123);(9.29387,1.29167);(2.75446,2.71832);(6.12672,-0.99179);(-0.00602637,-0.625334);(7.60943,-0.768517);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(4.24008,0.370416);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.53805,1.50377);(-0.175361,-0.0266381);(8.35445,1.29568);(8.57775,-0.0858443);(6.84721,0.45768);(8.5212,-0.0599884);(8.84734,0.898455);(5.52668,0.475932)
9.00002;(2.93457,-1.89035);(8.52325,0.044318);(3.32855,4.01796);(9.27858,-1.30338);(5.31227,-1.20406);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.30883,-3.56765);(9.29387,1.29167);(2.7808,2.68471);(6.19681,-0.978273);(-0.00602637,-0.625334);(7.6747,-0.762314);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(4.30808,0.359475);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.58703,1.48097);(-0.175361,-0.0266381);(8.41251,1.29244);(8.57775,-0.0858443);(6.91961,0.458464);(8.5212,-0.0599884);(8.84734,0.898455);(5.59718,0.480376)
9.05002;(2.97962,-1.85182);(8.52325,0.044318);(3.33112,4.00188);(9.27858,-1.30338);(5.3833,-1.19192);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.30827,-3.55266);(9.29387,1.29167);(2.80961,2.65294);(6.26679,-0.96509);(-0.00602637,-0.625334);(7.74087,-0.756038);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(4.37619,0.349215);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.63838,1.45914);(-0.175361,-0.0266381);(8.47088,1.28638);(8.57775,-0.0858443);(6.9919,0.459126);(8.5212,-0.0599884);(8.84734,0.898455);(5.66794,0.484272)
9.10002;(3.01881,-1.81705);(8.52325,0.044318);(3.33663,3.98435);(9.27858,-1.30338);(5.45452,-1.17944);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.31336,-3.53641);(9.29387,1.29167);(2.83449,2.62034);(6.33667,-0.952286);(-0.00602637,-0.625334);(7.80787,-0.749675);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(4.44437,0.339574);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.70006,1.43925);(-0.175361,-0.0266381);(8.5298,1.27781);(8.57775,-0.0858443);(7.06372,0.459531);(8.5212,-0.0599884);(8.84734,0.898455);(5.73891,0.487824)
9.15002;(3.06089,-1.78464);(8.52325,0.044318);(3.33103,3.9655);(9.27858,-1.30338);(5.52588,-1.16671);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.31511,-3.51901);(9.29387,1.29167);(2.86377,2.58907);(6.4065,-0.939912);(-0.00602637,-0.625334);(7.87561,-0.743199);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(4.5126,0.330498);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.76291,1.42004);(-0.175361,-0.0266381);(8.58945,1.2669);(8.57775,-0.0858443);(7.13477,0.45969);(8.5212,-0.0599884);(8.84734,0.898455);(5.81007,0.491181)
9.20002;(3.10559,-1.75437);(8.52325,0.044318);(3.33127,3.94549);(9.27858,-1.30338);(5.59734,-1.15382);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.32233,-3.5006);(9.29387,1.29167);(2.88704,2.55695);(6.47637,-0.928061);(-0.00602637,-0.625334);(7.944,-0.736532);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(4.58085,0.321938);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.82679,1.40145);(-0.175361,-0.0266381);(8.64976,1.25379);(8.57775,-0.0858443);(7.20501,0.459699);(8.5212,-0.0599884);(8.84734,0.898455);(5.88142,0.494426)
9.25002;(3.15268,-1.72603);(8.52325,0.044318);(3.33683,3.92444);(9.27858,-1.30338);(5.66886,-1.14082);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.31225,-3.48128);(9.29387,1.29167);(2.91489,2.52617);(6.54623,-0.91677);(-0.00602637,-0.625334);(8.01286,-0.729619);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(4.64909,0.313846);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.8916,1.3834);(-0.175361,-0.0266381);(8.71071,1.23856);(8.57775,-0.0858443);(7.27447,0.459672);(8.5212,-0.0599884);(8.84734,0.898455);(5.95296,0.49758)
9.30002;(3.20194,-1.69945);(8.52325,0.044318);(3.33096,3.90245);(9.27858,-1.30338);(5.74041,-1.12775);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.30876,-3.46116);(9.29387,1.29167);(2.93407,2.49274);(6.61603,-0.90603);(-0.00602637,-0.625334);(8.08199,-0.722452);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(4.71731,0.306182);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(3.95722,1.36583);(-0.175361,-0.0266381);(8.77234,1.22125);(8.57775,-0.0858443);(7.34321,0.459769);(8.5212,-0.0599884);(8.84734,0.898455);(6.02472,0.500649)
9.35002;(3.25315,-1.67445);(8.52325,0.044318);(3.331,3.87964);(9.27858,-1.30338);(5.81197,-1.11465);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.31127,-3.44033);(9.29387,1.29167);(2.95826,2.4608);(6.6858,-0.895796);(-0.00602637,-0.625334);(8.15114,-0.715066);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(4.7855,0.298908);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(4.02356,1.34868);(-0.175361,-0.0266381);(8.83305,1.20221);(8.57775,-0.0858443);(7.41305,0.45974);(8.5212,-0.0599884);(8.84734,0.898455);(6.09659,0.503712)
9.40002;(3.30612,-1.65088);(8.52325,0.044318);(3.33641,3.8561);(9.27858,-1.30338);(5.8835,-1.10154);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.31923,-3.41889);(9.29387,1.29167);(2.98702,2.43024);(6.75556,-0.885758);(-0.00602637,-0.625334);(8.22045,-0.708173);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(4.85625,0.290456);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(4.08789,1.33344);(-0.175361,-0.0266381);(8.89591,1.18141);(8.57775,-0.0858443);(7.48044,0.460311);(8.5212,-0.0599884);(8.84734,0.898455);(6.16872,0.50666)
9.45002;(3.36069,-1.62857);(8.52325,0.044318);(3.33155,3.83192);(9.27858,-1.30338);(5.95498,-1.08845);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.3059,-3.39691);(9.29387,1.29167);(3.00001,2.39539);(6.82529,-0.876217);(-0.00602637,-0.625334);(8.28883,-0.700944);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(4.9267,0.282472);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(4.15302,1.3184);(-0.175361,-0.0266381);(8.95792,1.15952);(8.57775,-0.0858443);(7.55039,0.460132);(8.5212,-0.0599884);(8.84734,0.898455);(6.24013,0.509777)
9.50002;(3.41669,-1.60742);(8.52325,0.044318);(3.33253,3.80717);(9.27858,-1.30338);(6.02642,-1.0754);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.29953,-3.37445);(9.29387,1.29167);(3.01866,2.36223);(6.89499,-0.866616);(-0.00602637,-0.625334);(8.35722,-0.694918);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(4.99685,0.274916);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(4.21884,1.3035);(-0.175361,-0.0266381);(9.01925,1.13691);(8.57775,-0.0858443);(7.62054,0.460365);(8.5212,-0.0599884);(8.84734,0.898455);(6.31189,0.512684)
9.55002;(3.47396,-1.58728);(8.52325,0.044318);(3.33885,3.78194);(9.27858,-1.30338);(6.09779,-1.06242);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.29949,-3.3516);(9.29387,1.29167);(3.04248,2.33063);(6.96473,-0.856988);(-0.00602637,-0.625334);(8.42514,-0.689679);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(5.06671,0.267749);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(4.28528,1.28875);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(7.69123,0.460447);(8.5212,-0.0599884);(8.84734,0.898455);(6.38395,0.515532)
9.60002;(3.53237,-1.56805);(8.52325,0.044318);(3.3274,3.75628);(9.27858,-1.30338);(6.16907,-1.04951);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.30518,-3.32841);(9.29387,1.29167);(3.071,2.30048);(7.0345,-0.847354);(-0.00602637,-0.625334);(8.49251,-0.685403);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(5.13629,0.26094);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(4.35226,1.2741);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(7.76245,0.460437);(8.5212,-0.0599884);(8.84734,0.898455);(6.45629,0.518392)
