time;0;1
2.48501;(-6.08948,8.04475e-05);(6.08948,0)
2.49001;(-6.07958,8.03979e-05);(6.07958,0)
2.49501;(-6.06968,8.03484e-05);(6.06968,0)
2.50001;(-6.05977,8.02989e-05);(6.05977,0)
2.50501;(-6.04987,8.02494e-05);(6.04987,0)
2.51001;(-6.03996,8.01998e-05);(6.03996,0)
2.51501;(-6.03005,8.01503e-05);(6.03005,0)
2.52001;(-6.02014,8.01008e-05);(6.02014,0)
2.52501;(-6.01024,8.00512e-05);(6.01024,0)
2.53001;(-6.00033,8.00017e-05);(6.00033,0)
2.53501;(-5.99042,7.99521e-05);(5.99042,0)
2.54001;(-5.9805,7.99026e-05);(5.9805,0)
2.54501;(-5.97059,7.9853e-05);(5.97059,0)
2.55001;(-5.96068,7.98034e-05);(5.96068,0)
2.55501;(-5.95076,7.97539e-05);(5.95076,0)
2.56001;(-5.94085,7.97043e-05);(5.94085,0)
2.56501;(-5.93093,7.96547e-05);(5.93093,0)
2.57001;(-5.92102,7.96051e-05);(5.92102,0)
2.57501;(-5.9111,7.95556e-05);(5.9111,0)
2.58001;(-5.90118,7.9506e-05);(5.90118,0)
2.58501;(-5.89127,7.94564e-05);(5.89127,0)
2.59001;(-5.88135,7.94068e-05);(5.88135,0)
2.59501;(-5.87143,7.93572e-05);(5.87143,0)
2.60001;(-5.86151,7.93076e-05);(5.86151,0)
2.60501;(-5.85158,7.9258e-05);(5.85158,0)
2.61001;(-5.84166,7.92084e-05);(5.84166,0)
2.61501;(-5.83174,7.91588e-05);(5.83174,0)
2.62001;(-5.82182,7.91091e-05);(5.82182,0)
2.62501;(-5.81189,7.90595e-05);(5.81189,0)
2.63001;(-5.80197,7.90099e-05);(5.80197,0)
2.63501;(-5.79204,7.89603e-05);(5.79204,0)
2.64001;(-5.78211,7.89106e-05);(5.78211,0)
2.64501;(-5.77219,7.8861e-05);(5.77219,0)
2.65001;(-5.76226,7.88114e-05);(5.76226,0)
2.65501;(-5.75233,7.87617e-05);(5.75233,0)
2.66001;(-5.7424,7.87121e-05);(5.7424,0)
2.66501;(-5.73247,7.86624e-05);(5.73247,0)
2.67001;(-5.72254,7.86128e-05);(5.72254,0)
2.67501;(-5.71261,7.85631e-05);(5.71261,0)
2.68001;(-5.70268,7.85135e-05);(5.70268,0)
2.68501;(-5.69275,7.84638e-05);(5.69275,0)
2.69001;(-5.68281,7.84141e-05);(5.68281,0)
2.69501;(-5.67288,7.83645e-05);(5.67288,0)
2.70001;(-5.66295,7.83148e-05);(5.66295,0)
2.70501;(-5.65301,7.82651e-05);(5.65301,0)
2.71001;(-5.64308,7.82154e-05);(5.64308,0)
2.71501;(-5.63314,7.81658e-05);(5.63314,0)
2.72001;(-5.6232,7.81161e-05);(5.6232,0)
2.72501;(-5.61327,7.80664e-05);(5.61327,0)
2.73002;(-5.60333,7.80167e-05);(5.60333,0)
2.73502;(-5.59339,7.7967e-05);(5.59339,0)
2.74002;(-5.58345,7.79173e-05);(5.58345,0)
2.74502;(-5.57351,7.78676e-05);(5.57351,0)
2.75002;(-5.56357,7.78179e-05);(5.56357,0)
2.75502;(-5.55363,7.77682e-05);(5.55363,0)
2.76002;(-5.54369,7.77185e-05);(5.54369,0)
2.76502;(-5.53375,7.76688e-05);(5.53375,0)
2.77002;(-5.52381,7.76191e-05);(5.52381,0)
2.77502;(-5.51386,7.75694e-05);(5.51386,0)
2.78002;(-5.50392,7.75197e-05);(5.50392,0)
2.78502;(-5.49398,7.74699e-05);(5.49398,0)
2.79002;(-5.48403,7.74202e-05);(5.48403,0)
2.79502;(-5.47409,7.73705e-05);(5.47409,0)
2.80002;(-5.46414,7.73208e-05);(5.46414,0)
2.80502;(-5.4542,7.7271e-05);(5.4542,0)
2.81002;(-5.44425,7.72213e-05);(5.44425,0)
2.81502;(-5.4343,7.71716e-05);(5.4343,0)
2.82002;(-5.42435,7.71218e-05);(5.42435,0)
2.82502;(-5.41441,7.70721e-05);(5.41441,0)
2.83002;(-5.40446,7.70224e-05);(5.40446,0)
2.83502;(-5.39451,7.69726e-05);(5.39451,0)
2.84002;(-5.38456,7.69229e-05);(5.38456,0)
2.84502;(-5.37461,7.68731e-05);(5.37461,0)
2.85002;(-5.36466,7.68234e-05);(5.36466,0)
2.85502;(-5.35471,7.67736e-05);(5.35471,0)
2.86002;(-5.34476,7.67239e-05);(5.34476,0)
2.86502;(-5.33481,7.66741e-05);(5.33481,0)
2.87002;(-5.32486,7.66243e-05);(5.32486,0)
2.87502;(-5.3149,7.65746e-05);(5.3149,0)
2.88002;(-5.30495,7.65248e-05);(5.30495,0)
2.88502;(-5.295,7.64751e-05);(5.295,0)
2.89002;(-5.28504,7.64253e-05);(5.28504,0)
2.89502;(-5.27509,7.63755e-05);(5.27509,0)
2.90002;(-5.26513,7.63257e-05);(5.26513,0)
2.90502;(-5.25518,7.6276e-05);(5.25518,0)
2.91002;(-5.24522,7.62262e-05);(5.24522,0)
2.91502;(-5.23527,7.61764e-05);(5.23527,0)
2.92002;(-5.22531,7.61266e-05);(5.22531,0)
2.92502;(-5.21535,7.60768e-05);(5.21535,0)
2.93002;(-5.2054,7.60271e-05);(5.2054,0)
2.93502;(-5.19544,7.59773e-05);(5.19544,0)
2.94002;(-5.18548,7.59275e-05);(5.18548,0)
2.94502;(-5.17552,7.58777e-05);(5.17552,0)
2.95002;(-5.16557,7.58279e-05);(5.16557,0)
2.95502;(-5.15561,7.57781e-05);(5.15561,0)
2.96002;(-5.14565,7.57283e-05);(5.14565,0)
2.96502;(-5.13569,7.56785e-05);(5.13569,0)
2.97002;(-5.12573,7.56287e-05);(5.12573,0)
2.97502;(-5.11577,7.55789e-05);(5.11577,0)
2.98002;(-5.1058,7.55291e-05);(5.1058,0)
2.98502;(-5.09584,7.54793e-05);(5.09584,0)
2.99002;(-5.08588,7.54295e-05);(5.08588,0)
2.99502;(-5.07592,7.53797e-05);(5.07592,0)
3.00002;(-5.06596,7.53299e-05);(5.06596,0)
3.00502;(-5.05599,7.528e-05);(5.05599,0)
3.01002;(-5.04603,7.52302e-05);(5.04603,0)
3.01502;(-5.03607,7.51804e-05);(5.03607,0)
3.02002;(-5.0261,7.51306e-05);(5.0261,0)
3.02502;(-5.01614,7.50808e-05);(5.01614,0)
3.03002;(-5.00618,7.5031e-05);(5.00618,0)
3.03502;(-4.99621,7.49811e-05);(4.99621,0)
3.04002;(-4.98625,7.49314e-05);(4.98625,-5.58037e-11)
3.04502;(-4.97628,7.48816e-05);(4.97628,-1.67367e-10)
3.05002;(-4.96632,7.4832e-05);(4.96632,-3.34652e-10)
3.05502;(-4.95636,7.47824e-05);(4.95636,-5.57622e-10)
3.06002;(-4.9464,7.47328e-05);(4.9464,-8.3625e-10)
3.06502;(-4.93644,7.46833e-05);(4.93644,-1.17051e-09)
3.07002;(-4.92648,7.46339e-05);(4.92648,-1.56038e-09)
3.07502;(-4.91652,7.45845e-05);(4.91652,-2.00585e-09)
3.08002;(-4.90656,7.45351e-05);(4.90656,-2.5069e-09)
3.08502;(-4.89661,7.44859e-05);(4.89661,-3.06353e-09)
3.09002;(-4.88665,7.44366e-05);(4.88665,-3.67574e-09)
3.09502;(-4.87669,7.43875e-05);(4.87669,-4.34353e-09)
3.10002;(-4.86674,7.43383e-05);(4.86674,-5.06691e-09)
3.10502;(-4.85678,7.42893e-05);(4.85678,-5.84589e-09)
3.11002;(-4.84683,7.42403e-05);(4.84683,-6.6805e-09)
3.11502;(-4.83688,7.41913e-05);(4.83688,-7.57075e-09)
3.12002;(-4.82693,7.41424e-05);(4.82693,-8.51667e-09)
3.12502;(-4.81698,7.40936e-05);(4.81698,-9.51829e-09)
3.13002;(-4.80702,7.40448e-05);(4.80702,-1.05757e-08)
3.13502;(-4.79707,7.3996e-05);(4.79707,-1.16888e-08)
3.14002;(-4.78713,7.39473e-05);(4.78713,-1.28578e-08)
3.14502;(-4.77718,7.38987e-05);(4.77718,-1.40827e-08)
3.15002;(-4.76723,7.38501e-05);(4.76723,-1.53635e-08)
3.15502;(-4.75728,7.38016e-05);(4.75728,-1.67003e-08)
3.16002;(-4.74734,7.37531e-05);(4.74734,-1.80932e-08)
3.16502;(-4.73739,7.37047e-05);(4.73739,-1.95423e-08)
3.17003;(-4.72745,7.36564e-05);(4.72745,-2.10475e-08)
3.17503;(-4.71751,7.36081e-05);(4.71751,-2.26091e-08)
3.18003;(-4.70756,7.35598e-05);(4.70756,-2.42271e-08)
3.18503;(-4.69762,7.35116e-05);(4.69762,-2.59016e-08)
3.19003;(-4.68768,7.34635e-05);(4.68768,-2.76326e-08)
3.19503;(-4.67774,7.34154e-05);(4.67774,-2.94204e-08)
3.20003;(-4.6678,7.33674e-05);(4.6678,-3.1265e-08)
3.20503;(-4.65786,7.33194e-05);(4.65786,-3.31665e-08)
3.21003;(-4.64792,7.32715e-05);(4.64792,-3.5125e-08)
3.21503;(-4.63799,7.32236e-05);(4.63799,-3.71407e-08)
3.22003;(-4.62805,7.31758e-05);(4.62805,-3.92137e-08)
3.22503;(-4.61812,7.31281e-05);(4.61812,-4.13441e-08)
3.23003;(-4.60818,7.30804e-05);(4.60818,-4.35322e-08)
3.23503;(-4.59825,7.30328e-05);(4.59825,-4.57779e-08)
3.24003;(-4.58831,7.29852e-05);(4.58831,-4.80815e-08)
3.24503;(-4.57838,7.29377e-05);(4.57838,-5.04432e-08)
3.25003;(-4.56845,7.28902e-05);(4.56845,-5.28631e-08)
3.25503;(-4.55852,7.28428e-05);(4.55852,-5.53414e-08)
3.26003;(-4.54859,7.27955e-05);(4.54859,-5.78782e-08)
3.26503;(-4.53866,7.27482e-05);(4.53866,-6.04738e-08)
3.27003;(-4.52874,7.2701e-05);(4.52874,-6.31283e-08)
3.27503;(-4.51881,7.26538e-05);(4.51881,-6.58419e-08)
3.28003;(-4.50888,7.26067e-05);(4.50888,-6.86149e-08)
3.28503;(-4.49896,7.25596e-05);(4.49896,-7.14474e-08)
3.29003;(-4.48903,7.25126e-05);(4.48903,-7.43397e-08)
3.29503;(-4.47911,7.24657e-05);(4.47911,-7.72919e-08)
3.30003;(-4.46919,7.24188e-05);(4.46919,-8.03043e-08)
3.30503;(-4.45927,7.2372e-05);(4.45927,-8.33772e-08)
3.31003;(-4.44935,7.23252e-05);(4.44935,-8.65107e-08)
3.31503;(-4.43943,7.22785e-05);(4.43943,-8.97052e-08)
3.32003;(-4.42951,7.22319e-05);(4.42951,-9.29608e-08)
3.32503;(-4.41959,7.21853e-05);(4.41959,-9.62778e-08)
3.33003;(-4.40967,7.21388e-05);(4.40967,-9.96566e-08)
3.33503;(-4.39976,7.20923e-05);(4.39976,-1.03097e-07)
3.34003;(-4.38984,7.20459e-05);(4.38984,-1.066e-07)
3.34503;(-4.37993,7.19996e-05);(4.37993,-1.10166e-07)
3.35003;(-4.37002,7.19533e-05);(4.37002,-1.13794e-07)
3.35503;(-4.3601,7.19071e-05);(4.3601,-1.17485e-07)
3.36003;(-4.35019,7.1861e-05);(4.35019,-1.2124e-07)
3.36503;(-4.34028,7.18149e-05);(4.34028,-1.25059e-07)
3.37003;(-4.33037,7.17689e-05);(4.33037,-1.28941e-07)
3.37503;(-4.32046,7.17229e-05);(4.32046,-1.32889e-07)
3.38003;(-4.31056,7.1677e-05);(4.31056,-1.369e-07)
3.38503;(-4.30065,7.16312e-05);(4.30065,-1.40977e-07)
3.39003;(-4.29075,7.15854e-05);(4.29075,-1.45119e-07)
3.39503;(-4.28084,7.15397e-05);(4.28084,-1.49328e-07)
3.40003;(-4.27094,7.14941e-05);(4.27094,-1.53602e-07)
3.40503;(-4.26104,7.14485e-05);(4.26104,-1.57942e-07)
3.41003;(-4.25113,7.1403e-05);(4.25113,-1.6235e-07)
3.41503;(-4.24123,7.13576e-05);(4.24123,-1.66825e-07)
3.42003;(-4.23133,7.13122e-05);(4.23133,-1.71368e-07)
3.42503;(-4.22144,7.12669e-05);(4.22144,-1.75978e-07)
3.43003;(-4.21154,7.12217e-05);(4.21154,-1.80658e-07)
3.43503;(-4.20164,7.11765e-05);(4.20164,-1.85406e-07)
3.44003;(-4.19175,7.11314e-05);(4.19175,-1.90224e-07)
3.44503;(-4.18185,7.10864e-05);(4.18185,-1.95111e-07)
3.45003;(-4.17196,7.10414e-05);(4.17196,-2.00069e-07)
3.45503;(-4.16207,7.09965e-05);(4.16207,-2.05097e-07)
3.46003;(-4.15218,7.09517e-05);(4.15218,-2.10197e-07)
3.46503;(-4.14229,7.0907e-05);(4.14229,-2.15368e-07)
3.47003;(-4.1324,7.08623e-05);(4.1324,-2.20611e-07)
3.47503;(-4.12251,7.08177e-05);(4.12251,-2.25927e-07)
3.48003;(-4.11263,7.07732e-05);(4.11263,-2.31317e-07)
3.48503;(-4.10274,7.07287e-05);(4.10274,-2.36779e-07)
3.49003;(-4.09286,7.06843e-05);(4.09286,-2.42317e-07)
3.49503;(-4.08298,7.064e-05);(4.08298,-2.47928e-07)
3.50003;(-4.0731,7.05958e-05);(4.0731,-2.53615e-07)
3.50503;(-4.06322,7.05516e-05);(4.06322,-2.59378e-07)
3.51003;(-4.05334,7.05075e-05);(4.05334,-2.65218e-07)
3.51503;(-4.04346,7.04635e-05);(4.04346,-2.71134e-07)
3.52003;(-4.03358,7.04196e-05);(4.03358,-2.77128e-07)
3.52503;(-4.02371,7.03757e-05);(4.02371,-2.832e-07)
3.53003;(-4.01383,7.0332e-05);(4.01383,-2.8935e-07)
3.53503;(-4.00396,7.02883e-05);(4.00396,-2.9558e-07)
3.54003;(-3.99409,7.02447e-05);(3.99409,-3.0189e-07)
3.54503;(-3.98422,7.02011e-05);(3.98422,-3.08281e-07)
3.55003;(-3.97435,7.01577e-05);(3.97435,-3.14753e-07)
3.55503;(-3.96448,7.01143e-05);(3.96448,-3.21307e-07)
3.56003;(-3.95461,7.0071e-05);(3.95461,-3.27943e-07)
3.56503;(-3.94475,7.00278e-05);(3.94475,-3.34663e-07)
3.57003;(-3.93489,6.99847e-05);(3.93489,-3.41467e-07)
3.57503;(-3.92502,6.99416e-05);(3.92502,-3.48356e-07)
3.58003;(-3.91516,6.98987e-05);(3.91516,-3.5533e-07)
3.58503;(-3.9053,6.98558e-05);(3.9053,-3.6239e-07)
3.59003;(-3.89544,6.9813e-05);(3.89544,-3.69537e-07)
3.59503;(-3.88559,6.97703e-05);(3.88559,-3.76772e-07)
3.60003;(-3.87573,6.97277e-05);(3.87573,-3.84095e-07)
3.60504;(-3.86588,6.96852e-05);(3.86588,-3.91507e-07)
3.61004;(-3.85602,6.96428e-05);(3.85602,-3.9901e-07)
3.61504;(-3.84617,6.96004e-05);(3.84617,-4.06604e-07)
3.62004;(-3.83632,6.95582e-05);(3.83632,-4.14289e-07)
3.62504;(-3.82648,6.9516e-05);(3.82648,-4.22066e-07)
3.63004;(-3.81663,6.94739e-05);(3.81663,-4.29937e-07)
3.63504;(-3.80678,6.9432e-05);(3.80678,-4.37903e-07)
3.64004;(-3.79694,6.93901e-05);(3.79694,-4.45963e-07)
3.64504;(-3.7871,6.93483e-05);(3.7871,-4.5412e-07)
3.65004;(-3.77726,6.93066e-05);(3.77726,-4.62374e-07)
3.65504;(-3.76742,6.92651e-05);(3.76742,-4.70725e-07)
3.66004;(-3.75758,6.92236e-05);(3.75758,-4.79176e-07)
3.66504;(-3.74774,6.91822e-05);(3.74774,-4.87726e-07)
3.67004;(-3.73791,6.91409e-05);(3.73791,-4.96377e-07)
3.67504;(-3.72808,6.90997e-05);(3.72808,-5.0513e-07)
3.68004;(-3.71824,6.90586e-05);(3.71824,-5.13986e-07)
3.68504;(-3.70841,6.90177e-05);(3.70841,-5.22946e-07)
3.69004;(-3.69859,6.89768e-05);(3.69859,-5.32011e-07)
3.69504;(-3.68876,6.8936e-05);(3.68876,-5.41181e-07)
3.70004;(-3.67894,6.88954e-05);(3.67894,-5.50459e-07)
3.70504;(-3.66911,6.88548e-05);(3.66911,-5.59845e-07)
3.71004;(-3.65929,6.88144e-05);(3.65929,-5.69341e-07)
3.71504;(-3.64947,6.8774e-05);(3.64947,-5.78946e-07)
3.72004;(-3.63965,6.87338e-05);(3.63965,-5.88664e-07)
3.72504;(-3.62984,6.86937e-05);(3.62984,-5.98494e-07)
3.73004;(-3.62002,6.86537e-05);(3.62002,-6.08439e-07)
3.73504;(-3.61021,6.86138e-05);(3.61021,-6.18499e-07)
3.74004;(-3.6004,6.85741e-05);(3.6004,-6.28675e-07)
3.74504;(-3.59059,6.85344e-05);(3.59059,-6.38969e-07)
3.75004;(-3.58079,6.84949e-05);(3.58079,-6.49382e-07)
3.75504;(-3.57098,6.84555e-05);(3.57098,-6.59916e-07)
3.76004;(-3.56118,6.84162e-05);(3.56118,-6.70571e-07)
3.76504;(-3.55138,6.8377e-05);(3.55138,-6.8135e-07)
3.77004;(-3.54158,6.8338e-05);(3.54158,-6.92253e-07)
3.77504;(-3.53178,6.82991e-05);(3.53178,-7.03281e-07)
3.78004;(-3.52199,6.82603e-05);(3.52199,-7.14437e-07)
3.78504;(-3.51219,6.82216e-05);(3.51219,-7.25722e-07)
3.79004;(-3.5024,6.81831e-05);(3.5024,-7.37137e-07)
3.79504;(-3.49261,6.81447e-05);(3.49261,-7.48684e-07)
3.80004;(-3.48283,6.81065e-05);(3.48283,-7.60365e-07)
3.80504;(-3.47304,6.80683e-05);(3.47304,-7.7218e-07)
3.81004;(-3.46326,6.80303e-05);(3.46326,-7.84131e-07)
3.81504;(-3.45348,6.79925e-05);(3.45348,-7.9622e-07)
3.82004;(-3.4437,6.79548e-05);(3.4437,-8.0845e-07)
3.82504;(-3.43393,6.79172e-05);(3.43393,-8.2082e-07)
3.83004;(-3.42415,6.78798e-05);(3.42415,-8.33334e-07)
3.83504;(-3.41438,6.78425e-05);(3.41438,-8.45992e-07)
3.84004;(-3.40461,6.78054e-05);(3.40461,-8.58797e-07)
3.84504;(-3.39484,6.77684e-05);(3.39484,-8.7175e-07)
3.85004;(-3.38508,6.77315e-05);(3.38508,-8.84853e-07)
3.85504;(-3.37532,6.76949e-05);(3.37532,-8.98108e-07)
3.86004;(-3.36556,6.76583e-05);(3.36556,-9.11518e-07)
3.86504;(-3.3558,6.76219e-05);(3.3558,-9.25082e-07)
3.87004;(-3.34604,6.75857e-05);(3.34604,-9.38805e-07)
3.87504;(-3.33629,6.75497e-05);(3.33629,-9.52687e-07)
3.88004;(-3.32654,6.75138e-05);(3.32654,-9.66731e-07)
3.88504;(-3.31679,6.7478e-05);(3.31679,-9.80939e-07)
3.89004;(-3.30705,6.74425e-05);(3.30705,-9.95313e-07)
3.89504;(-3.29731,6.74071e-05);(3.29731,-1.00985e-06)
3.90004;(-3.28757,6.73718e-05);(3.28757,-1.02457e-06)
3.90504;(-3.27783,6.73368e-05);(3.27783,-1.03945e-06)
3.91004;(-3.2681,6.73019e-05);(3.2681,-1.05451e-06)
3.91504;(-3.25836,6.72672e-05);(3.25836,-1.06974e-06)
3.92004;(-3.24863,6.72327e-05);(3.24863,-1.08516e-06)
3.92504;(-3.23891,6.71983e-05);(3.23891,-1.10076e-06)
3.93004;(-3.22918,6.71642e-05);(3.22918,-1.11654e-06)
3.93504;(-3.21946,6.71302e-05);(3.21946,-1.1325e-06)
3.94004;(-3.20975,6.70964e-05);(3.20975,-1.14866e-06)
3.94504;(-3.20003,6.70628e-05);(3.20003,-1.16501e-06)
3.95004;(-3.19032,6.70294e-05);(3.19032,-1.18155e-06)
3.95504;(-3.18061,6.69962e-05);(3.18061,-1.19828e-06)
3.96004;(-3.1709,6.69632e-05);(3.1709,-1.21522e-06)
3.96504;(-3.1612,6.69304e-05);(3.1612,-1.23236e-06)
3.97004;(-3.1515,6.68978e-05);(3.1515,-1.24971e-06)
3.97504;(-3.14181,6.68654e-05);(3.14181,-1.26726e-06)
3.98004;(-3.13211,6.68333e-05);(3.13211,-1.28502e-06)
3.98504;(-3.12242,6.68013e-05);(3.12242,-1.303e-06)
3.99004;(-3.11273,6.67696e-05);(3.11273,-1.32119e-06)
3.99504;(-3.10305,6.6738e-05);(3.10305,-1.3396e-06)
4.00004;(-3.09337,6.67067e-05);(3.09337,-1.35824e-06)
4.00504;(-3.08369,6.66757e-05);(3.08369,-1.3771e-06)
4.01004;(-3.07402,6.66448e-05);(3.07402,-1.39619e-06)
4.01504;(-3.06435,6.66142e-05);(3.06435,-1.41551e-06)
4.02004;(-3.05468,6.65838e-05);(3.05468,-1.43507e-06)
4.02504;(-3.04502,6.65537e-05);(3.04502,-1.45486e-06)
4.03004;(-3.03536,6.65238e-05);(3.03536,-1.4749e-06)
4.03504;(-3.0257,6.64941e-05);(3.0257,-1.49519e-06)
4.04004;(-3.01605,6.64647e-05);(3.01605,-1.51572e-06)
4.04504;(-3.0064,6.64356e-05);(3.0064,-1.53651e-06)
4.05005;(-2.99676,6.64067e-05);(2.99676,-1.55755e-06)
4.05505;(-2.98711,6.63781e-05);(2.98711,-1.57886e-06)
4.06005;(-2.97748,6.63497e-05);(2.97748,-1.60043e-06)
4.06505;(-2.96784,6.63216e-05);(2.96784,-1.62227e-06)
4.07005;(-2.95821,6.62938e-05);(2.95821,-1.64438e-06)
4.07505;(-2.94859,6.62662e-05);(2.94859,-1.66677e-06)
4.08005;(-2.93897,6.6239e-05);(2.93897,-1.68944e-06)
4.08505;(-2.92935,6.6212e-05);(2.92935,-1.7124e-06)
4.09005;(-2.91974,6.61853e-05);(2.91974,-1.73564e-06)
4.09505;(-2.91013,6.61589e-05);(2.91013,-1.75918e-06)
4.10005;(-2.90052,6.61328e-05);(2.90052,-1.78302e-06)
4.10505;(-2.89092,6.6107e-05);(2.89092,-1.80716e-06)
4.11005;(-2.88132,6.60815e-05);(2.88132,-1.83161e-06)
4.11505;(-2.87173,6.60564e-05);(2.87173,-1.85637e-06)
4.12005;(-2.86214,6.60315e-05);(2.86214,-1.88145e-06)
4.12505;(-2.85256,6.6007e-05);(2.85256,-1.90685e-06)
4.13005;(-2.84298,6.59828e-05);(2.84298,-1.93258e-06)
4.13505;(-2.83341,6.59589e-05);(2.83341,-1.95864e-06)
4.14005;(-2.82384,6.59354e-05);(2.82384,-1.98504e-06)
4.14505;(-2.81428,6.59122e-05);(2.81428,-2.01179e-06)
4.15005;(-2.80472,6.58894e-05);(2.80472,-2.03888e-06)
4.15505;(-2.79516,6.58669e-05);(2.79516,-2.06633e-06)
4.16005;(-2.78561,6.58448e-05);(2.78561,-2.09414e-06)
4.16505;(-2.77607,6.58231e-05);(2.77607,-2.12231e-06)
4.17005;(-2.76653,6.58017e-05);(2.76653,-2.15086e-06)
4.17505;(-2.757,6.57807e-05);(2.757,-2.17979e-06)
4.18005;(-2.74747,6.57601e-05);(2.74747,-2.2091e-06)
4.18505;(-2.73795,6.57399e-05);(2.73795,-2.2388e-06)
4.19005;(-2.72843,6.572e-05);(2.72843,-2.2689e-06)
4.19505;(-2.71892,6.57006e-05);(2.71892,-2.2994e-06)
4.20005;(-2.70941,6.56816e-05);(2.70941,-2.33032e-06)
4.20505;(-2.69991,6.5663e-05);(2.69991,-2.36165e-06)
4.21005;(-2.69041,6.56449e-05);(2.69041,-2.3934e-06)
4.21505;(-2.68092,6.56271e-05);(2.68092,-2.42559e-06)
4.22005;(-2.67144,6.56098e-05);(2.67144,-2.45822e-06)
4.22505;(-2.66196,6.5593e-05);(2.66196,-2.4913e-06)
4.23005;(-2.65249,6.55766e-05);(2.65249,-2.52482e-06)
4.23505;(-2.64302,6.55607e-05);(2.64302,-2.55882e-06)
4.24005;(-2.63356,6.55452e-05);(2.63356,-2.59328e-06)
4.24505;(-2.62411,6.55303e-05);(2.62411,-2.62822e-06)
4.25005;(-2.61466,6.55158e-05);(2.61466,-2.66364e-06)
4.25505;(-2.60522,6.55018e-05);(2.60522,-2.69957e-06)
4.26005;(-2.59579,6.54883e-05);(2.59579,-2.73599e-06)
4.26505;(-2.58636,6.54753e-05);(2.58636,-2.77293e-06)
4.27005;(-2.57694,6.54629e-05);(2.57694,-2.81039e-06)
4.27505;(-2.56752,6.5451e-05);(2.56752,-2.84839e-06)
4.28005;(-2.55812,6.54396e-05);(2.55812,-2.88692e-06)
4.28505;(-2.54872,6.54288e-05);(2.54872,-2.926e-06)
4.29005;(-2.53932,6.54185e-05);(2.53932,-2.96565e-06)
4.29505;(-2.52994,6.54088e-05);(2.52994,-3.00586e-06)
4.30005;(-2.52056,6.53997e-05);(2.52056,-3.04665e-06)
4.30505;(-2.51119,6.53912e-05);(2.51119,-3.08804e-06)
4.31005;(-2.50183,6.53833e-05);(2.50183,-3.13003e-06)
4.31505;(-2.49247,6.5376e-05);(2.49247,-3.17263e-06)
4.32005;(-2.48312,6.53693e-05);(2.48312,-3.21586e-06)
4.32505;(-2.47378,6.53633e-05);(2.47378,-3.25972e-06)
4.33005;(-2.46445,6.53579e-05);(2.46445,-3.30423e-06)
4.33505;(-2.45512,6.53532e-05);(2.45512,-3.3494e-06)
4.34005;(-2.44581,6.53491e-05);(2.44581,-3.39524e-06)
4.34505;(-2.4365,6.53457e-05);(2.4365,-3.44177e-06)
4.35005;(-2.4272,6.53431e-05);(2.4272,-3.48899e-06)
4.35505;(-2.41791,6.53411e-05);(2.41791,-3.53693e-06)
4.36005;(-2.40863,6.53399e-05);(2.40863,-3.58559e-06)
4.36505;(-2.39936,6.53394e-05);(2.39936,-3.63499e-06)
4.37005;(-2.39009,6.53397e-05);(2.39009,-3.68515e-06)
4.37505;(-2.38084,6.53407e-05);(2.38084,-3.73607e-06)
4.38005;(-2.37159,6.53425e-05);(2.37159,-3.78777e-06)
4.38505;(-2.36235,6.53451e-05);(2.36235,-3.84027e-06)
4.39005;(-2.35313,6.53485e-05);(2.35313,-3.89358e-06)
4.39505;(-2.34391,6.53528e-05);(2.34391,-3.94772e-06)
4.40005;(-2.3347,6.53579e-05);(2.3347,-4.00271e-06)
4.40505;(-2.3255,6.53639e-05);(2.3255,-4.05856e-06)
4.41005;(-2.31631,6.53707e-05);(2.31631,-4.11529e-06)
