time;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
31.5998;(20.4233,-0.73366);(22.0363,0.112335);(18.2851,1.38409);(19.3323,0.223203);(3.22802,-7.26293);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(18.0119,-0.220917);(21.3254,1.99235);(3.28816,7.26497);(18.9781,-1.33476);(19.7889,0.426113);(21.5813,-1.66904);(19.7335,1.7298);(19.6155,-0.194906);(19.5457,0.0246435);(20.1319,-2.086);(20.7021,0.7256);(19.806,-0.454773)
31.6498;(20.4152,-0.732521);(22.037,0.0932835);(18.2778,1.36561);(19.355,0.220163);(3.23602,-7.27683);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(18.0402,-0.244779);(21.3175,1.99182);(3.28933,7.25349);(18.9842,-1.32895);(19.7889,0.426113);(21.5632,-1.67078);(19.7437,1.77977);(19.6155,-0.194906);(19.5457,0.0246435);(20.1234,-2.08201);(20.684,0.736788);(19.806,-0.454773)
31.6998;(20.4192,-0.742609);(22.0311,0.0757025);(18.2759,1.34509);(19.3473,0.206432);(3.25209,-7.26493);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(18.0399,-0.233707);(21.3072,1.98671);(3.30662,7.26326);(19.0187,-1.34752);(19.7889,0.426113);(21.5442,-1.66725);(19.7541,1.81777);(19.6155,-0.194906);(19.5457,0.0246435);(20.1169,-2.07739);(20.6878,0.76989);(19.806,-0.454773)
31.7498;(20.4118,-0.724622);(22.0199,0.0596419);(18.2809,1.33482);(19.3467,0.191625);(3.23884,-7.2742);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(18.0432,-0.234485);(21.3217,2.02505);(3.27392,7.27414);(19.0112,-1.33876);(19.7889,0.426113);(21.5406,-1.67039);(19.7645,1.84489);(19.6155,-0.194906);(19.5457,0.0246435);(20.1517,-2.10084);(20.6668,0.759495);(19.806,-0.454773)
31.7998;(20.4263,-0.729927);(22.0032,0.045591);(18.2901,1.3227);(19.3253,0.184576);(3.24331,-7.285);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(18.0492,-0.231662);(21.3319,2.05521);(3.26047,7.27898);(19.008,-1.33374);(19.7889,0.426113);(21.5327,-1.66903);(19.7748,1.86214);(19.6155,-0.194906);(19.5457,0.0246435);(20.1829,-2.11605);(20.6503,0.768897);(19.806,-0.454773)
31.8498;(20.4247,-0.723487);(21.9864,0.0370538);(18.3028,1.31986);(19.3537,0.18249);(3.26185,-7.28586);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(18.0082,-0.245628);(21.338,2.07792);(3.26444,7.29947);(19.0095,-1.32454);(19.7889,0.426113);(21.5526,-1.64757);(19.7851,1.87042);(19.6155,-0.194906);(19.5457,0.0246435);(20.1864,-2.14976);(20.6314,0.772902);(19.806,-0.454773)
31.8998;(20.4382,-0.737956);(21.9677,0.0292003);(18.3183,1.3138);(19.3339,0.167189);(3.23356,-7.30424);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.977,-0.257551);(21.3407,2.09387);(3.27478,7.27037);(19.0149,-1.31061);(19.7889,0.426113);(21.5661,-1.62323);(19.7953,1.87055);(19.6155,-0.194906);(19.5457,0.0246435);(20.189,-2.1743);(20.6519,0.807812);(19.806,-0.454773)
31.9498;(20.4476,-0.746158);(21.9413,0.0327243);(18.3372,1.30472);(19.3199,0.173287);(3.21437,-7.27347);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9548,-0.267597);(21.3459,2.11907);(3.27731,7.26416);(19.0259,-1.31388);(19.7889,0.426113);(21.577,-1.60724);(19.8053,1.8633);(19.6155,-0.194906);(19.5457,0.0246435);(20.1909,-2.19051);(20.6608,0.819485);(19.806,-0.454773)
31.9998;(20.4532,-0.748686);(21.911,0.0357187);(18.3484,1.31244);(19.3236,0.157408);(3.2134,-7.26566);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9407,-0.275918);(21.3477,2.13726);(3.29515,7.27873);(19.04,-1.31124);(19.7889,0.426113);(21.5822,-1.58794);(19.8052,1.8566);(19.6155,-0.194906);(19.5457,0.0246435);(20.192,-2.19917);(20.6755,0.818469);(19.806,-0.454773)
32.0498;(20.4519,-0.76505);(21.9106,0.026333);(18.3604,1.31579);(19.3333,0.149411);(3.22896,-7.27871);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9339,-0.282655);(21.3464,2.14909);(3.26611,7.27591);(19.0557,-1.31141);(19.7889,0.426113);(21.5822,-1.56588);(19.8087,1.84302);(19.6155,-0.194906);(19.5457,0.0246435);(20.1926,-2.20098);(20.656,0.844468);(19.806,-0.454773)
32.0998;(20.4576,-0.768756);(21.9069,0.0269092);(18.3747,1.31412);(19.3482,0.14178);(3.2283,-7.27071);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9339,-0.287939);(21.3423,2.15512);(3.25596,7.29357);(19.0652,-1.30837);(19.7889,0.426113);(21.5744,-1.55032);(19.7771,1.865);(19.6155,-0.194906);(19.5457,0.0246435);(20.1915,-2.20143);(20.6701,0.833395);(19.806,-0.454773)
32.1498;(20.4385,-0.75686);(21.9066,0.0232012);(18.3924,1.30883);(19.3668,0.136119);(3.24418,-7.28355);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.94,-0.291887);(21.3356,2.1559);(3.25677,7.26245);(19.0768,-1.30094);(19.7889,0.426113);(21.585,-1.54542);(19.7493,1.87758);(19.6155,-0.194906);(19.5457,0.0246435);(20.19,-2.19578);(20.6707,0.824829);(19.806,-0.454773)
32.1998;(20.4626,-0.770056);(21.9001,0.0197398);(18.413,1.30038);(19.35,0.165683);(3.23591,-7.27387);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9511,-0.294893);(21.3266,2.15189);(3.27369,7.25444);(19.0761,-1.30146);(19.7889,0.426113);(21.5899,-1.5363);(19.725,1.88163);(19.6155,-0.194906);(19.5457,0.0246435);(20.1881,-2.18461);(20.6728,0.816288);(19.806,-0.454773)
32.2498;(20.4441,-0.756975);(21.889,0.0173765);(18.3867,1.30911);(19.3638,0.155689);(3.2449,-7.28518);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9666,-0.29546);(21.3156,2.14354);(3.24433,7.26534);(19.0801,-1.29752);(19.7889,0.426113);(21.6294,-1.54674);(19.7309,1.91318);(19.6155,-0.194906);(19.5457,0.0246435);(20.1859,-2.16845);(20.6695,0.804946);(19.806,-0.454773)
32.2998;(20.4642,-0.775738);(21.8755,0.0140992);(18.3675,1.31324);(19.3389,0.177397);(3.25831,-7.28333);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9845,-0.293512);(21.3026,2.13126);(3.23384,7.27304);(19.0846,-1.2877);(19.7889,0.426113);(21.6603,-1.5516);(19.7373,1.93445);(19.6155,-0.194906);(19.5457,0.0246435);(20.1877,-2.15073);(20.665,0.795041);(19.806,-0.454773)
32.3498;(20.5014,-0.754209);(21.8596,0.00965624);(18.3505,1.31643);(19.3474,0.236252);(3.25447,-7.30173);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9763,-0.33424);(21.288,2.11552);(3.24044,7.28886);(19.0945,-1.27618);(19.7889,0.426113);(21.6835,-1.55144);(19.7441,1.94639);(19.6155,-0.194906);(19.5457,0.0246435);(20.168,-2.16303);(20.6548,0.78329);(19.806,-0.454773)
32.3998;(20.4934,-0.754286);(21.8858,0.0322119);(18.3398,1.31556);(19.3565,0.275681);(3.25908,-7.27084);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.975,-0.370199);(21.2719,2.09694);(3.25697,7.25567);(19.1072,-1.2605);(19.7889,0.426113);(21.6996,-1.54675);(19.756,1.9617);(19.6155,-0.194906);(19.5457,0.0246435);(20.1496,-2.16814);(20.6403,0.768813);(19.806,-0.454773)
32.4498;(20.4972,-0.75);(21.9032,0.0525695);(18.3348,1.31103);(19.316,0.321538);(3.27708,-7.26288);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9798,-0.401727);(21.2545,2.07568);(3.23803,7.24578);(19.1084,-1.24427);(19.7889,0.426113);(21.7093,-1.53798);(19.769,1.97072);(19.6155,-0.194906);(19.5457,0.0246435);(20.1325,-2.16671);(20.6747,0.744056);(19.806,-0.454773)
32.4998;(20.4975,-0.741334);(21.9642,0.066724);(18.2925,1.3398);(19.3131,0.334533);(3.24753,-7.27041);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9896,-0.429126);(21.2593,2.03721);(3.23701,7.25705);(19.1135,-1.22394);(19.7889,0.426113);(21.7131,-1.52659);(19.7583,1.98604);(19.6155,-0.194906);(19.5457,0.0246435);(20.1172,-2.15937);(20.6593,0.721911);(19.806,-0.454773)
32.5498;(20.4966,-0.754316);(22.0131,0.0793499);(18.2589,1.36219);(19.3162,0.343553);(3.23725,-7.28687);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(18.0038,-0.452602);(21.2607,1.99782);(3.25223,7.26592);(19.1209,-1.2006);(19.7889,0.426113);(21.7118,-1.51203);(19.7495,1.99257);(19.6155,-0.194906);(19.5457,0.0246435);(20.1035,-2.1469);(20.6406,0.723954);(19.806,-0.454773)
32.5998;(20.5029,-0.752661);(22.0511,0.0905539);(18.2331,1.37878);(19.3006,0.34489);(3.24198,-7.25564);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9681,-0.479196);(21.2589,1.95771);(3.24265,7.27994);(19.1782,-1.17308);(19.7889,0.426113);(21.7056,-1.4947);(19.7424,1.99114);(19.6155,-0.194906);(19.5457,0.0246435);(20.0813,-2.13839);(20.6441,0.728681);(19.806,-0.454773)
32.6498;(20.5565,-0.734754);(22.0792,0.100404);(18.2145,1.39013);(19.2921,0.343303);(3.26051,-7.24739);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9417,-0.501922);(21.2843,1.95955);(3.25009,7.26546);(19.1866,-1.15613);(19.7889,0.426113);(21.7084,-1.48137);(19.737,1.98247);(19.6155,-0.194906);(19.5457,0.0246435);(20.0609,-2.12459);(20.619,0.692441);(19.806,-0.454773)
32.6998;(20.5761,-0.680288);(22.1015,0.111434);(18.2023,1.39672);(19.287,0.345525);(3.23261,-7.2577);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9237,-0.521092);(21.3044,1.95659);(3.26523,7.27256);(19.1984,-1.14421);(19.7889,0.426113);(21.7402,-1.50874);(19.733,1.96725);(19.6155,-0.194906);(19.5457,0.0246435);(20.0419,-2.10684);(20.5954,0.658732);(19.806,-0.454773)
32.7498;(20.6026,-0.675326);(22.1153,0.121102);(18.1961,1.39901);(19.2872,0.343306);(3.2238,-7.26928);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9133,-0.536996);(21.3205,1.95024);(3.24881,7.28981);(19.1882,-1.08745);(19.7889,0.426113);(21.764,-1.52918);(19.7312,1.94755);(19.6155,-0.194906);(19.5457,0.0246435);(20.0475,-2.13263);(20.5643,0.67446);(19.806,-0.454773)
32.7998;(20.6229,-0.666549);(22.1216,0.129211);(18.1935,1.39813);(19.2779,0.390169);(3.23226,-7.27286);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9098,-0.549902);(21.3318,1.94019);(3.2452,7.25874);(19.1705,-1.08012);(19.7889,0.426113);(21.7806,-1.54334);(19.713,1.95996);(19.6155,-0.194906);(19.5457,0.0246435);(20.0524,-2.14996);(20.5828,0.683782);(19.806,-0.454773)
32.8498;(20.6369,-0.655086);(22.1224,0.135718);(18.1628,1.40135);(19.3046,0.409455);(3.24807,-7.29449);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8913,-0.556949);(21.3445,1.93541);(3.25809,7.25078);(19.1799,-1.07104);(19.7889,0.426113);(21.7906,-1.55181);(19.7012,1.97641);(19.6155,-0.194906);(19.5457,0.0246435);(20.0567,-2.15961);(20.5893,0.679976);(19.806,-0.454773)
32.8998;(20.6477,-0.65481);(22.1177,0.141449);(18.1398,1.4006);(19.284,0.427049);(3.2541,-7.2671);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8804,-0.56178);(21.3539,1.92645);(3.25621,7.26378);(19.1926,-1.05727);(19.7889,0.426113);(21.7945,-1.5551);(19.6916,1.98399);(19.6155,-0.194906);(19.5457,0.0246435);(20.0604,-2.1623);(20.6375,0.682806);(19.806,-0.454773)
32.9498;(20.6536,-0.650492);(22.1381,0.127131);(18.1236,1.3963);(19.2707,0.43977);(3.27113,-7.26231);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8764,-0.564594);(21.3559,1.94822);(3.27068,7.26352);(19.2083,-1.03924);(19.7889,0.426113);(21.7931,-1.5537);(19.684,1.98354);(19.6155,-0.194906);(19.5457,0.0246435);(20.0636,-2.15866);(20.6495,0.665714);(19.806,-0.454773)
32.9998;(20.6541,-0.681047);(22.1502,0.113758);(18.1139,1.3888);(19.2628,0.447273);(3.24197,-7.27663);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8787,-0.565574);(21.3545,1.96343);(3.25472,7.28349);(19.2241,-1.01653);(19.7889,0.426113);(21.7868,-1.54826);(19.6795,1.97657);(19.6155,-0.194906);(19.5457,0.0246435);(20.0664,-2.1493);(20.6595,0.683901);(19.806,-0.454773)
33.0498;(20.636,-0.685753);(22.1547,0.101284);(18.1098,1.37842);(19.2601,0.449553);(3.232,-7.26229);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8868,-0.564886);(21.3501,1.97267);(3.24865,7.25445);(19.2426,-0.990395);(19.7889,0.426113);(21.8012,-1.54212);(19.6776,1.96416);(19.6155,-0.194906);(19.5457,0.0246435);(20.0581,-2.15043);(20.6645,0.696148);(19.806,-0.454773)
33.0998;(20.6678,-0.688039);(22.1525,0.0924683);(18.1111,1.36546);(19.2537,0.461527);(3.23945,-7.26939);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8998,-0.5626);(21.343,1.97649);(3.25932,7.24833);(19.2122,-0.974427);(19.7889,0.426113);(21.8092,-1.535);(19.678,1.94745);(19.6155,-0.194906);(19.5457,0.0246435);(20.0504,-2.14539);(20.6652,0.703254);(19.806,-0.454773)
33.1498;(20.6708,-0.677301);(22.1506,0.0919887);(18.1073,1.35487);(19.2584,0.457947);(3.25593,-7.28695);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8655,-0.544167);(21.3334,1.97599);(3.26523,7.263);(19.23,-0.971625);(19.7889,0.426113);(21.8267,-1.5407);(19.6682,1.93365);(19.6155,-0.194906);(19.5457,0.0246435);(20.0433,-2.13475);(20.6788,0.703998);(19.806,-0.454773)
33.1998;(20.6719,-0.661339);(22.1438,0.0901669);(18.1086,1.3417);(19.269,0.448814);(3.24953,-7.26005);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8403,-0.525927);(21.3217,1.97095);(3.28125,7.25505);(19.2451,-0.952532);(19.7889,0.426113);(21.8375,-1.54155);(19.6597,1.91642);(19.6155,-0.194906);(19.5457,0.0246435);(20.0396,-2.13229);(20.6857,0.701547);(19.806,-0.454773)
33.2498;(20.6738,-0.659427);(22.1326,0.0873306);(18.1141,1.32605);(19.2801,0.469929);(3.26027,-7.25572);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8234,-0.507927);(21.3078,1.96205);(3.25108,7.26627);(19.2593,-0.963585);(19.7889,0.426113);(21.8421,-1.53801);(19.654,1.89369);(19.6155,-0.194906);(19.5457,0.0246435);(20.0362,-2.12399);(20.6893,0.713447);(19.806,-0.454773)
33.2998;(20.6702,-0.65443);(22.1171,0.085245);(18.1228,1.30815);(19.2834,0.441666);(3.26606,-7.27186);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.814,-0.490202);(21.3036,1.97744);(3.23988,7.27248);(19.2622,-0.943959);(19.7889,0.426113);(21.8412,-1.53051);(19.6619,1.91905);(19.6155,-0.194906);(19.5457,0.0246435);(20.0473,-2.13456);(20.6795,0.691553);(19.806,-0.454773)
33.3498;(20.6648,-0.693031);(22.0981,0.0837214);(18.135,1.28884);(19.2888,0.463359);(3.28252,-7.24928);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8115,-0.472777);(21.2982,1.98528);(3.24585,7.29151);(19.2649,-0.974333);(19.7889,0.426113);(21.8352,-1.51942);(19.6689,1.93625);(19.6155,-0.194906);(19.5457,0.0246435);(20.0571,-2.13808);(20.6688,0.716393);(19.806,-0.454773)
33.3998;(20.666,-0.704738);(22.0735,0.0837784);(18.1561,1.27201);(19.2911,0.47674);(3.25256,-7.24528);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8101,-0.459823);(21.2963,1.98979);(3.26045,7.26129);(19.2695,-0.996051);(19.7889,0.426113);(21.8255,-1.50674);(19.6745,1.94822);(19.6155,-0.194906);(19.5457,0.0246435);(20.0579,-2.15466);(20.6589,0.731733);(19.806,-0.454773)
33.4498;(20.6459,-0.705266);(22.0449,0.0835572);(18.1356,1.27425);(19.3362,0.464213);(3.24195,-7.26172);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8148,-0.44681);(21.2915,1.98924);(3.24969,7.25409);(19.2773,-1.00928);(19.7889,0.426113);(21.829,-1.49691);(19.6808,1.95359);(19.6155,-0.194906);(19.5457,0.0246435);(20.059,-2.1645);(20.6505,0.740972);(19.806,-0.454773)
33.4998;(20.6474,-0.710404);(22.0153,0.0830505);(18.1219,1.27287);(19.334,0.43546);(3.24883,-7.24467);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.825,-0.43378);(21.285,1.98382);(3.25611,7.26779);(19.2692,-1.02686);(19.7889,0.426113);(21.8272,-1.48411);(19.6867,1.953);(19.6155,-0.194906);(19.5457,0.0246435);(20.0602,-2.16834);(20.6876,0.771113);(19.806,-0.454773)
33.5498;(20.6417,-0.72091);(21.9854,0.0923429);(18.1144,1.26825);(19.3381,0.407978);(3.26527,-7.24926);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8402,-0.420695);(21.2929,2.02629);(3.27216,7.26229);(19.2651,-1.03921);(19.7889,0.426113);(21.8203,-1.46828);(19.6919,1.94542);(19.6155,-0.194906);(19.5457,0.0246435);(20.0611,-2.16576);(20.709,0.753768);(19.806,-0.454773)
33.5998;(20.6351,-0.724504);(21.9992,0.0774822);(18.1127,1.26069);(19.3471,0.385532);(3.24153,-7.27349);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8599,-0.407699);(21.297,2.06015);(3.24528,7.2775);(19.2637,-1.04947);(19.7889,0.426113);(21.809,-1.45093);(19.6977,1.93159);(19.6155,-0.194906);(19.5457,0.0246435);(20.0611,-2.16006);(20.6852,0.757829);(19.806,-0.454773)
33.6498;(20.6181,-0.72463);(22.0054,0.0637488);(18.1159,1.2504);(19.3614,0.368433);(3.22548,-7.24831);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8832,-0.395135);(21.2978,2.0862);(3.23704,7.2569);(19.2574,-1.05388);(19.7889,0.426113);(21.8044,-1.43069);(19.6955,1.9275);(19.6155,-0.194906);(19.5457,0.0246435);(20.0658,-2.15371);(20.6689,0.741856);(19.806,-0.454773)
33.6998;(20.6073,-0.732509);(22.0122,0.0696211);(18.1217,1.24266);(19.3288,0.339173);(3.22742,-7.24557);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9121,-0.387646);(21.2956,2.10513);(3.24571,7.25845);(19.2534,-1.05363);(19.7889,0.426113);(21.7874,-1.42671);(19.6945,1.91672);(19.6155,-0.194906);(19.5457,0.0246435);(20.0699,-2.1421);(20.6956,0.747204);(19.806,-0.454773)
33.7498;(20.5929,-0.724003);(22.0168,0.0704093);(18.1317,1.23225);(19.3285,0.34804);(3.24557,-7.26318);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8925,-0.392276);(21.2907,2.11759);(3.25928,7.2801);(19.2745,-1.09641);(19.7889,0.426113);(21.7733,-1.41968);(19.695,1.89967);(19.6155,-0.194906);(19.5457,0.0246435);(20.0698,-2.1362);(20.7109,0.75204);(19.806,-0.454773)
33.7998;(20.5764,-0.712193);(22.0146,0.0709005);(18.138,1.22237);(19.3383,0.343643);(3.23052,-7.2434);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8808,-0.395356);(21.2834,2.12416);(3.26366,7.25261);(19.2634,-1.10095);(19.7889,0.426113);(21.7556,-1.40886);(19.6999,1.88391);(19.6155,-0.194906);(19.5457,0.0246435);(20.1035,-2.16712);(20.7208,0.752121);(19.806,-0.454773)
33.8498;(20.5643,-0.70428);(22.0079,0.0696432);(18.1486,1.21018);(19.346,0.342256);(3.23338,-7.24555);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8761,-0.397028);(21.2739,2.12539);(3.28129,7.24787);(19.2572,-1.09927);(19.7889,0.426113);(21.7344,-1.39508);(19.7059,1.86415);(19.6155,-0.194906);(19.5457,0.0246435);(20.1339,-2.18911);(20.7239,0.749402);(19.806,-0.454773)
33.8998;(20.5478,-0.693865);(21.9969,0.0672308);(18.1618,1.19613);(19.355,0.337586);(3.25201,-7.26737);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8779,-0.39742);(21.2624,2.12175);(3.25123,7.25821);(19.2554,-1.09197);(19.7889,0.426113);(21.715,-1.38142);(19.7111,1.84462);(19.6155,-0.194906);(19.5457,0.0246435);(20.161,-2.20301);(20.7244,0.742432);(19.806,-0.454773)
33.9498;(20.5442,-0.68416);(21.9864,0.0657735);(18.1768,1.18087);(19.3596,0.334732);(3.24664,-7.24532);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8853,-0.396695);(21.2492,2.11369);(3.24014,7.26971);(19.2503,-1.08417);(19.7889,0.426113);(21.6905,-1.36883);(19.716,1.82475);(19.6155,-0.194906);(19.5457,0.0246435);(20.1852,-2.20955);(20.7213,0.733517);(19.806,-0.454773)
33.9998;(20.5176,-0.66691);(21.9738,0.0634124);(18.1906,1.16815);(19.3689,0.323916);(3.25833,-7.24539);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8939,-0.39498);(21.2343,2.1017);(3.24622,7.27359);(19.2521,-1.07311);(19.7889,0.426113);(21.6829,-1.37017);(19.721,1.80624);(19.6155,-0.194906);(19.5457,0.0246435);(20.2067,-2.20944);(20.7188,0.730821);(19.806,-0.454773)
34.0498;(20.5409,-0.651185);(21.9578,0.0597755);(18.2075,1.15537);(19.3572,0.353948);(3.26142,-7.26551);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.905,-0.39369);(21.222,2.09177);(3.26333,7.2952);(19.2165,-1.09533);(19.7889,0.426113);(21.6736,-1.36363);(19.7186,1.78485);(19.6155,-0.194906);(19.5457,0.0246435);(20.2228,-2.20689);(20.7159,0.718296);(19.806,-0.454773)
34.0998;(20.525,-0.643319);(21.9678,0.0668371);(18.1788,1.16328);(19.3742,0.343021);(3.27651,-7.23709);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.92,-0.392661);(21.2081,2.07801);(3.26436,7.26947);(19.1883,-1.10982);(19.7889,0.426113);(21.6791,-1.40176);(19.7435,1.8053);(19.6155,-0.194906);(19.5457,0.0246435);(20.2369,-2.19853);(20.6932,0.750976);(19.806,-0.454773)
34.1498;(20.5256,-0.651094);(21.9704,0.0730269);(18.1579,1.1672);(19.3766,0.349487);(3.2531,-7.23135);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9392,-0.390674);(21.2398,2.08455);(3.28149,7.26633);(19.1669,-1.11734);(19.7889,0.426113);(21.679,-1.43207);(19.7283,1.85564);(19.6155,-0.194906);(19.5457,0.0246435);(20.249,-2.18498);(20.665,0.733981);(19.806,-0.454773)
34.1998;(20.5226,-0.64651);(21.9664,0.078416);(18.144,1.16754);(19.3302,0.345519);(3.24845,-7.2462);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9463,-0.34996);(21.2658,2.08572);(3.25124,7.27915);(19.1672,-1.15668);(19.7889,0.426113);(21.6738,-1.45523);(19.7157,1.89398);(19.6155,-0.194906);(19.5457,0.0246435);(20.2594,-2.17384);(20.6863,0.723388);(19.806,-0.454773)
34.2498;(20.5162,-0.637894);(21.9825,0.0712062);(18.1273,1.21446);(19.3337,0.344526);(3.26078,-7.24541);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.9167,-0.343185);(21.2865,2.08205);(3.23995,7.27233);(19.1716,-1.18671);(19.7889,0.426113);(21.6803,-1.47653);(19.7053,1.92143);(19.6155,-0.194906);(19.5457,0.0246435);(20.2519,-2.153);(20.6753,0.721321);(19.806,-0.454773)
34.2998;(20.5093,-0.630908);(21.9907,0.0644337);(18.1171,1.25375);(19.3333,0.339794);(3.26053,-7.26475);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8958,-0.336042);(21.3023,2.07401);(3.24583,7.28639);(19.1329,-1.19129);(19.7889,0.426113);(21.6812,-1.49144);(19.697,1.939);(19.6155,-0.194906);(19.5457,0.0246435);(20.2917,-2.14807);(20.6685,0.723238);(19.806,-0.454773)
34.3498;(20.5012,-0.621802);(21.9918,0.0580805);(18.113,1.28606);(19.3367,0.333574);(3.27398,-7.236);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8829,-0.328594);(21.3138,2.06202);(3.26311,7.26696);(19.1019,-1.18981);(19.7889,0.426113);(21.7073,-1.48683);(19.6906,1.94761);(19.6155,-0.194906);(19.5457,0.0246435);(20.2968,-2.15127);(20.6584,0.721369);(19.806,-0.454773)
34.3998;(20.4948,-0.618685);(21.9863,0.0521286);(18.1141,1.31198);(19.3358,0.325539);(3.26233,-7.22996);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8773,-0.320896);(21.3212,2.04647);(3.23545,7.26943);(19.078,-1.1829);(19.7889,0.426113);(21.7259,-1.47824);(19.6859,1.94809);(19.6155,-0.194906);(19.5457,0.0246435);(20.3005,-2.14816);(20.6503,0.724449);(19.806,-0.454773)
34.4498;(20.4873,-0.612209);(21.9749,0.0465768);(18.1202,1.33206);(19.3389,0.316289);(3.26837,-7.24453);(19.6352,0.312932);(19.579,-0.145461);(19.6913,-0.3869);(17.8765,-0.309525);(21.3249,2.0277);(3.22648,7.29138);(19.0623,-1.1746);(19.7889,0.426113);(21.7376,-1.46609);(19.6829,1.94125);(19.6155,-0.194906);(19.5457,0.0246435);(20.3031,-2.13934);(20.639,0.722776);(19.806,-0.454773)
