time;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
11.05;(6.059,-0.088596);(8.98978,-1.02762);(3.27374,2.99931);(6.37681,-1.33386);(5.12178,-1.21124);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.3176,-2.9614);(8.99349,1.05044);(3.3186,1.57697);(3.47342,-1.28487);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.18556,-0.70683);(7.12233,1.06268);(8.22975,-0.846523);(9.21975,-1.26728);(8.82609,0.862374);(4.99164,1.10738);(8.54487,-0.349886);(8.74007,1.1995);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.1;(6.1236,-0.0827053);(8.98978,-1.02762);(3.27733,2.97345);(6.43898,-1.32476);(5.1871,-1.19771);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.31654,-2.95285);(8.99349,1.05044);(3.3642,1.54552);(3.54187,-1.25046);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.24886,-0.693774);(7.1839,1.05044);(8.29324,-0.829507);(9.21975,-1.26728);(8.82609,0.862374);(5.05158,1.09824);(8.54487,-0.349886);(8.80315,1.18453);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.15;(6.18571,-0.0771857);(8.98978,-1.02762);(3.2861,2.94755);(6.50131,-1.31524);(5.25279,-1.18435);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.32118,-2.94263);(8.99349,1.05044);(3.4119,1.5155);(3.61084,-1.2179);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.31099,-0.681156);(7.24805,1.0384);(8.35594,-0.812639);(9.21975,-1.26728);(8.82609,0.862374);(5.112,1.0889);(8.54487,-0.349886);(8.86656,1.16953);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.2;(6.24846,-0.0702538);(8.98978,-1.02762);(3.28069,2.92163);(6.5639,-1.30537);(5.31829,-1.17181);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.32315,-2.93088);(8.99349,1.05044);(3.46153,1.48681);(3.68026,-1.18705);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.37284,-0.669152);(7.31109,1.02578);(8.41778,-0.795919);(9.21975,-1.26728);(8.82609,0.862374);(5.17285,1.0794);(8.54487,-0.349886);(8.93041,1.15441);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.25;(6.31144,-0.0630296);(8.98978,-1.02762);(3.28131,2.89571);(6.62684,-1.29487);(5.38389,-1.15939);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.33054,-2.91777);(8.99349,1.05044);(3.51289,1.45934);(3.74868,-1.15769);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.4347,-0.657561);(7.37274,1.01257);(8.47867,-0.779333);(9.21975,-1.26728);(8.82609,0.862374);(5.23554,1.06967);(8.54487,-0.349886);(8.99481,1.1391);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.3;(6.36905,-0.0558763);(8.98978,-1.02762);(3.28741,2.8698);(6.69014,-1.28399);(5.44958,-1.14711);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.31549,-2.90341);(8.99349,1.05044);(3.56302,1.43452);(3.82043,-1.13132);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.49518,-0.64613);(7.43984,0.999111);(8.53846,-0.762845);(9.21975,-1.26728);(8.82609,0.862374);(5.29849,1.05986);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.35;(6.43095,-0.0491778);(8.98978,-1.02762);(3.28611,2.84293);(6.75372,-1.2719);(5.51472,-1.13633);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.30745,-2.88794);(8.99349,1.05044);(3.61486,1.41058);(3.89173,-1.10624);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.55521,-0.635562);(7.50396,0.986474);(8.59813,-0.747233);(9.21975,-1.26728);(8.82609,0.862374);(5.35953,1.05169);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.4;(6.49231,-0.0408505);(8.98978,-1.02762);(3.2905,2.81622);(6.81796,-1.26065);(5.58025,-1.12551);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.30576,-2.87149);(8.99349,1.05044);(3.66824,1.38747);(3.9628,-1.08245);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.61623,-0.624108);(7.56586,0.974191);(8.65919,-0.730532);(9.21975,-1.26728);(8.82609,0.862374);(5.42147,1.04336);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.45;(6.55389,-0.0329524);(8.98978,-1.02762);(3.30006,2.78966);(6.88197,-1.24839);(5.64632,-1.11458);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.30985,-2.85417);(8.99349,1.05044);(3.72302,1.3651);(4.03366,-1.0598);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(7.62584,0.961325);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(5.48424,1.03487);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.5;(6.61042,-0.0251663);(8.98978,-1.02762);(3.2859,2.76326);(6.94641,-1.23604);(5.71253,-1.10373);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.31453,-2.83606);(8.99349,1.05044);(3.77908,1.34342);(4.10433,-1.03816);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(7.69402,0.948188);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(5.54464,1.02644);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.55;(6.67118,-0.0176185);(8.98978,-1.02762);(3.27862,2.73702);(7.01093,-1.22244);(5.77858,-1.09428);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.31734,-2.81724);(8.99349,1.05044);(3.8363,1.32238);(4.17487,-1.01754);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(7.76137,0.934014);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(5.60291,1.01926);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.6;(6.73099,-0.00864822);(8.98978,-1.02762);(3.2776,2.71092);(7.07583,-1.20969);(5.84501,-1.08435);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.32554,-2.79778);(8.99349,1.05044);(3.89457,1.30192);(4.24535,-0.997927);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(7.8287,0.919153);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(5.66239,1.0116);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.65;(6.79108,-9.58964e-05);(8.98978,-1.02762);(3.28226,2.68499);(7.13991,-1.19602);(5.91216,-1.07425);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.30728,-2.77776);(8.99349,1.05044);(3.95381,1.282);(4.31576,-0.979212);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(7.8959,0.903669);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(5.72268,1.00373);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.7;(6.85156,0.0083224);(8.98978,-1.02762);(3.2921,2.65923);(7.20396,-1.18135);(5.97871,-1.06444);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.29638,-2.75724);(8.99349,1.05044);(4.01193,1.26366);(4.38812,-0.962376);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(7.96338,0.887641);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(5.7837,0.995651);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.75;(6.9108,0.0187027);(8.98978,-1.02762);(3.27993,2.63363);(7.26797,-1.16834);(6.04584,-1.05454);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.29215,-2.73629);(8.99349,1.05044);(4.07102,1.24568);(4.46023,-0.946206);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.03154,0.871179);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(5.84541,0.987464);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.8;(6.97522,0.0268547);(8.98978,-1.02762);(3.27447,2.60823);(7.33318,-1.15389);(6.11234,-1.04429);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.29402,-2.71499);(8.99349,1.05044);(4.131,1.22803);(4.53214,-0.930637);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.09882,0.853841);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(5.90282,0.980422);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.85;(7.03744,0.039118);(8.98978,-1.02762);(3.2751,2.58302);(7.39913,-1.14372);(6.17927,-1.03328);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.30143,-2.6934);(8.99349,1.05044);(4.19179,1.21068);(4.60392,-0.915752);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.16636,0.836318);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(5.96145,0.972963);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.9;(7.09963,0.0501757);(8.98978,-1.02762);(3.28128,2.55802);(7.46396,-1.13244);(6.24666,-1.0215);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.29741,-2.67155);(8.99349,1.05044);(4.2533,1.19361);(4.67557,-0.901466);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.23384,0.818452);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.02119,0.965086);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
11.95;(7.16185,0.0603273);(8.98978,-1.02762);(3.29252,2.53319);(7.52808,-1.12025);(6.3143,-1.00958);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.29946,-2.64946);(8.99349,1.05044);(4.31549,1.1768);(4.74705,-0.887678);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.3016,0.800274);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.08145,0.957251);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12;(7.22427,0.0699333);(8.98978,-1.02762);(3.27248,2.50857);(7.59023,-1.10752);(6.3807,-0.997786);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.30689,-2.6272);(8.99349,1.05044);(4.37828,1.16023);(4.81838,-0.874335);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.37216,0.782009);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.14219,0.949469);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.05;(7.2865,0.0798427);(8.98978,-1.02762);(3.25994,2.48413);(7.65623,-1.09449);(6.44438,-0.986017);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.3012,-2.60477);(8.99349,1.05044);(4.43978,1.14481);(4.89136,-0.862293);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.44153,0.762869);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.20345,0.94179);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.1;(7.34875,0.0887269);(8.98978,-1.02762);(3.25418,2.4599);(7.71958,-1.08078);(6.50985,-0.974391);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.30178,-2.58223);(8.99349,1.05044);(4.50195,1.1295);(4.9633,-0.850466);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.51208,0.743679);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.26527,0.934385);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.15;(7.41011,0.0993741);(8.98978,-1.02762);(3.2546,2.43588);(7.78444,-1.06795);(6.57576,-0.963167);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.30804,-2.55961);(8.99349,1.05044);(4.56472,1.11431);(5.03481,-0.838848);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.5814,0.723615);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.32753,0.927124);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.2;(7.47155,0.108976);(8.98978,-1.02762);(3.26062,2.41208);(7.84903,-1.05356);(6.6427,-0.951988);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.31947,-2.53693);(8.99349,1.05044);(4.62805,1.09922);(5.10605,-0.827405);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.64958,0.702716);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.39017,0.919944);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.25;(7.53236,0.119137);(8.98978,-1.02762);(3.27173,2.3885);(7.9113,-1.0399);(6.7096,-0.94139);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.28091,-2.51422);(8.99349,1.05044);(4.69188,1.08422);(5.17714,-0.816125);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.45313,0.912814);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.3;(7.60099,0.128812);(8.98978,-1.02762);(3.2375,2.35101);(7.97919,-1.02529);(6.77216,-0.931579);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.25165,-2.49147);(8.99349,1.05044);(4.75458,1.07017);(5.2497,-0.805844);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.50819,0.906597);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.35;(7.66732,0.141813);(8.98978,-1.02762);(3.2121,2.31511);(8.0481,-1.01371);(6.83673,-0.920943);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.23088,-2.46881);(8.99349,1.05044);(4.81784,1.05613);(5.32093,-0.795845);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.56461,0.900032);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.4;(7.73324,0.153264);(8.98978,-1.02762);(3.19473,2.28068);(8.11626,-1.00027);(6.90237,-0.909397);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.21783,-2.44624);(8.99349,1.05044);(4.88161,1.04209);(5.39167,-0.786153);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.62229,0.893043);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.45;(7.79876,0.163267);(8.98978,-1.02762);(3.18465,2.24762);(8.18369,-0.985117);(6.96968,-0.897685);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.21177,-2.42377);(8.99349,1.05044);(4.94584,1.02805);(5.46216,-0.776732);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.68023,0.88633);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.5;(7.86238,0.174867);(8.98978,-1.02762);(3.1812,2.21583);(8.25204,-0.97122);(7.03736,-0.885161);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.21207,-2.40143);(8.99349,1.05044);(5.00912,1.01482);(5.53399,-0.76834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.73931,0.879117);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.55;(7.92589,0.185104);(8.98978,-1.02762);(3.18378,2.18521);(8.3196,-0.955535);(7.10679,-0.872947);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.21815,-2.3792);(8.99349,1.05044);(5.0729,1.00152);(5.6056,-0.76014);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.79802,0.872459);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.6;(7.98719,0.196899);(8.98978,-1.02762);(3.19181,2.15569);(8.38883,-0.940292);(7.17601,-0.860766);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.22947,-2.35709);(8.99349,1.05044);(5.13715,0.988154);(5.67711,-0.752067);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.85777,0.8653);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.65;(8.04851,0.207043);(8.98978,-1.02762);(3.20483,2.12718);(8.45712,-0.92327);(7.24542,-0.847702);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.24555,-2.33512);(8.99349,1.05044);(5.20181,0.974735);(5.7485,-0.744093);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.9185,0.85766);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.7;(8.11096,0.218116);(8.98978,-1.02762);(3.22237,2.0996);(8.52452,-0.904573);(7.31548,-0.837579);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.2236,-2.31217);(8.99349,1.05044);(5.26686,0.961264);(5.81972,-0.736189);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(6.97856,0.850843);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.75;(8.16886,0.232757);(8.98978,-1.02762);(3.24404,2.0728);(8.59554,-0.88955);(7.38564,-0.82634);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.20948,-2.28938);(8.99349,1.05044);(5.33224,0.947748);(5.89082,-0.728367);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(7.03957,0.843491);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.8;(8.22709,0.245321);(8.98978,-1.02762);(3.26948,2.0467);(8.66532,-0.87253);(7.45588,-0.814062);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.20246,-2.26674);(8.99349,1.05044);(5.39627,0.935089);(5.96344,-0.721503);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(7.1015,0.835628);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.85;(8.2856,0.255935);(8.98978,-1.02762);(3.2532,1.99304);(8.73395,-0.853623);(7.52793,-0.802252);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.20191,-2.24426);(8.99349,1.05044);(5.46074,0.92231);(6.03574,-0.714656);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(7.16251,0.82877);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.9;(8.34482,0.271242);(8.98978,-1.02762);(3.24392,1.94296);(8.80147,-0.832927);(7.59942,-0.795928);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.20751,-2.22226);(8.99349,1.05044);(5.52561,0.90942);(6.1078,-0.70784);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(7.22439,0.821396);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
12.95;(8.40421,0.284206);(8.98978,-1.02762);(3.24102,1.89615);(8.80147,-0.832927);(7.67083,-0.788019);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(3.2187,-2.2007);(8.99349,1.05044);(5.59084,0.896429);(6.17958,-0.701034);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(7.28711,0.813525);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
