time;0;1;2;3;4;5;6;7;8;9
0.53;(9.72754,6.29802e-06);(7.89532,5.73629);(3.00456,9.24706);(-3.00681,9.25399);(-7.84801,5.70189);(-9.74658,-8.52073e-07);(-7.8408,-5.69668);(-3.00795,-9.25751);(2.99702,-9.22392);(7.85565,-5.70747)
0.535;(9.72313,6.64393e-06);(7.89216,5.734);(3.00317,9.24279);(-3.00546,9.24984);(-7.84408,5.69904);(-9.74248,-8.51715e-07);(-7.83676,-5.69374);(-3.00661,-9.25341);(2.99551,-9.21928);(7.85185,-5.70471)
0.54;(9.71869,7.00372e-06);(7.88899,5.73169);(3.00178,9.2385);(-3.00411,9.24566);(-7.84014,5.69618);(-9.73835,-8.51354e-07);(-7.8327,-5.69079);(-3.00527,-9.24929);(2.99399,-9.21461);(7.84803,-5.70193)
0.545;(9.71423,7.37772e-06);(7.8858,5.72937);(3.00038,9.23418);(-3.00274,9.24146);(-7.83617,5.69329);(-9.7342,-8.50991e-07);(-7.82861,-5.68782);(-3.00393,-9.24515);(2.99247,-9.20992);(7.84419,-5.69914)
0.55;(9.70975,7.76628e-06);(7.88259,5.72704);(2.99897,9.22985);(-3.00137,9.23724);(-7.83219,5.6904);(-9.73003,-8.50626e-07);(-7.82451,-5.68484);(-3.00257,-9.24098);(2.99094,-9.2052);(7.84033,-5.69634)
0.555;(9.70524,8.16974e-06);(7.87937,5.7247);(2.99755,9.22549);(-2.99999,9.23299);(-7.82818,5.68748);(-9.72583,-8.5026e-07);(-7.82038,-5.68184);(-3.00121,-9.23679);(2.98939,-9.20046);(7.83645,-5.69352)
0.56;(9.70071,8.58844e-06);(7.87613,5.72235);(2.99613,9.2211);(-2.99861,9.22873);(-7.82415,5.68456);(-9.72162,-8.49891e-07);(-7.81624,-5.67883);(-2.99985,-9.23258);(2.98784,-9.19569);(7.83255,-5.69068)
0.565;(9.69615,9.02273e-06);(7.87287,5.71998);(2.9947,9.2167);(-2.99721,9.22444);(-7.82011,5.68161);(-9.71738,-8.49521e-07);(-7.81207,-5.6758);(-2.99847,-9.22836);(2.98629,-9.1909);(7.82863,-5.68784)
0.57;(9.69158,9.47294e-06);(7.8696,5.7176);(2.99326,9.21227);(-2.99581,9.22013);(-7.81604,5.67866);(-9.71313,-8.49149e-07);(-7.80788,-5.67276);(-2.99709,-9.2241);(2.98472,-9.18608);(7.8247,-5.68497)
0.575;(9.68698,9.93944e-06);(7.86631,5.71521);(2.99182,9.20783);(-2.99441,9.2158);(-7.81195,5.67569);(-9.70885,-8.48775e-07);(-7.80367,-5.6697);(-2.9957,-9.21983);(2.98315,-9.18124);(7.82074,-5.6821)
0.58;(9.68236,1.04226e-05);(7.86301,5.71281);(2.99037,9.20336);(-2.99299,9.21145);(-7.80784,5.6727);(-9.70455,-8.48399e-07);(-7.79944,-5.66663);(-2.99431,-9.21554);(2.98157,-9.17638);(7.81676,-5.67921)
0.585;(9.67772,1.09227e-05);(7.85968,5.7104);(2.98891,9.19886);(-2.99157,9.20708);(-7.80371,5.6697);(-9.70023,-8.48022e-07);(-7.79519,-5.66354);(-2.99291,-9.21123);(2.97998,-9.1715);(7.81276,-5.6763)
0.59;(9.67305,1.14401e-05);(7.85635,5.70797);(2.98744,9.19435);(-2.99015,9.20269);(-7.79957,5.66669);(-9.69589,-8.47642e-07);(-7.79092,-5.66044);(-2.9915,-9.2069);(2.97838,-9.16659);(7.80875,-5.67339)
0.595;(9.66836,1.19752e-05);(7.853,5.70554);(2.98597,9.18982);(-2.98871,9.19827);(-7.7954,5.66366);(-9.69153,-8.47261e-07);(-7.78663,-5.65732);(-2.99009,-9.20254);(2.97678,-9.16166);(7.80471,-5.67046)
0.6;(9.66366,1.25283e-05);(7.84963,5.70309);(2.98449,9.18527);(-2.98727,9.19384);(-7.79121,5.66061);(-9.68715,-8.46878e-07);(-7.78232,-5.65419);(-2.98866,-9.19817);(2.97517,-9.15671);(7.80066,-5.66751)
0.605;(9.65893,1.30999e-05);(7.84625,5.70063);(2.983,9.18069);(-2.98583,9.18939);(-7.78701,5.65756);(-9.68275,-8.46494e-07);(-7.77799,-5.65104);(-2.98724,-9.19378);(2.97355,-9.15173);(7.79659,-5.66456)
0.61;(9.65418,1.36902e-05);(7.84285,5.69817);(2.98151,9.1761);(-2.98438,9.18492);(-7.78279,5.65449);(-9.67834,-8.46107e-07);(-7.77364,-5.64788);(-2.9858,-9.18936);(2.97193,-9.14673);(7.7925,-5.66158)
0.615;(9.64941,1.42995e-05);(7.83944,5.69569);(2.98001,9.17148);(-2.98292,9.18043);(-7.77855,5.65141);(-9.6739,-8.45719e-07);(-7.76928,-5.64471);(-2.98436,-9.18493);(2.97029,-9.14172);(7.78839,-5.6586)
0.62;(9.64461,1.49284e-05);(7.83601,5.6932);(2.97851,9.16685);(-2.98145,9.17592);(-7.77429,5.64831);(-9.66944,-8.4533e-07);(-7.76489,-5.64152);(-2.98292,-9.18048);(2.96866,-9.13667);(7.78427,-5.6556)
0.625;(9.6398,1.5577e-05);(7.83257,5.6907);(2.977,9.16219);(-2.97998,9.17139);(-7.77001,5.6452);(-9.66496,-8.44938e-07);(-7.76049,-5.63832);(-2.98147,-9.17601);(2.96701,-9.13161);(7.78013,-5.6526)
0.63;(9.63497,1.62458e-05);(7.82911,5.68819);(2.97548,9.15752);(-2.9785,9.16684);(-7.76571,5.64208);(-9.66047,-8.44545e-07);(-7.75606,-5.63511);(-2.98001,-9.17152);(2.96536,-9.12653);(7.77597,-5.64957)
0.635;(9.63012,1.69351e-05);(7.82564,5.68566);(2.97396,9.15283);(-2.97702,9.16227);(-7.7614,5.63894);(-9.65595,-8.44151e-07);(-7.75162,-5.63188);(-2.97854,-9.16702);(2.9637,-9.12142);(7.77179,-5.64654)
0.64;(9.62525,1.76454e-05);(7.82216,5.68313);(2.97242,9.14811);(-2.97553,9.15768);(-7.75707,5.63579);(-9.65142,-8.43755e-07);(-7.74716,-5.62864);(-2.97707,-9.16249);(2.96203,-9.1163);(7.7676,-5.64349)
0.645;(9.62035,1.83768e-05);(7.81866,5.68059);(2.97089,9.14338);(-2.97404,9.15308);(-7.75272,5.63263);(-9.64687,-8.43357e-07);(-7.74268,-5.62539);(-2.9756,-9.15795);(2.96036,-9.11115);(7.76339,-5.64043)
0.65;(9.61544,1.91299e-05);(7.81515,5.67804);(2.96935,9.13863);(-2.97253,9.14846);(-7.74835,5.62945);(-9.6423,-8.42957e-07);(-7.73819,-5.62212);(-2.97411,-9.15338);(2.95868,-9.10598);(7.75916,-5.63736)
0.655;(9.61051,1.9905e-05);(7.81162,5.67548);(2.9678,9.13386);(-2.97103,9.14382);(-7.74397,5.62627);(-9.63772,-8.42556e-07);(-7.73368,-5.61884);(-2.97263,-9.1488);(2.95699,-9.10079);(7.75491,-5.63428)
0.66;(9.60556,2.07023e-05);(7.80808,5.6729);(2.96624,9.12907);(-2.96951,9.13916);(-7.73957,5.62307);(-9.63311,-8.42154e-07);(-7.72914,-5.61555);(-2.97113,-9.14421);(2.95529,-9.09559);(7.75065,-5.63118)
0.665;(9.60059,2.15224e-05);(7.80452,5.67032);(2.96468,9.12426);(-2.968,9.13448);(-7.73515,5.61986);(-9.62849,-8.4175e-07);(-7.7246,-5.61225);(-2.96963,-9.13959);(2.95359,-9.09036);(7.74638,-5.62807)
0.67;(9.59561,2.23655e-05);(7.80096,5.66773);(2.96312,9.11944);(-2.96647,9.12979);(-7.73071,5.61663);(-9.62385,-8.41344e-07);(-7.72003,-5.60893);(-2.96813,-9.13496);(2.95189,-9.08511);(7.74208,-5.62495)
0.675;(9.5906,2.3232e-05);(7.79738,5.66513);(2.96154,9.1146);(-2.96494,9.12507);(-7.72626,5.61339);(-9.61919,-8.40937e-07);(-7.71545,-5.6056);(-2.96661,-9.13031);(2.95017,-9.07984);(7.73777,-5.62182)
0.68;(9.58558,2.41222e-05);(7.79378,5.66252);(2.95996,9.10974);(-2.96341,9.12034);(-7.7218,5.61015);(-9.61452,-8.40528e-07);(-7.71085,-5.60226);(-2.9651,-9.12564);(2.94846,-9.07456);(7.73345,-5.61868)
0.685;(9.58053,2.50366e-05);(7.79018,5.6599);(2.95838,9.10486);(-2.96186,9.1156);(-7.71731,5.60688);(-9.60983,-8.40118e-07);(-7.70623,-5.59891);(-2.96358,-9.12095);(2.94673,-9.06925);(7.72911,-5.61553)
0.69;(9.57547,2.59755e-05);(7.78656,5.65727);(2.95679,9.09996);(-2.96032,9.11083);(-7.71281,5.60361);(-9.60512,-8.39707e-07);(-7.7016,-5.59554);(-2.96205,-9.11625);(2.945,-9.06392);(7.72475,-5.61236)
0.695;(9.57039,2.69392e-05);(7.78292,5.65463);(2.9552,9.09505);(-2.95877,9.10605);(-7.7083,5.60033);(-9.60039,-8.39294e-07);(-7.69695,-5.59216);(-2.96052,-9.11154);(2.94326,-9.05858);(7.72038,-5.60919)
0.7;(9.5653,2.79281e-05);(7.77928,5.65198);(2.9536,9.09012);(-2.95721,9.10126);(-7.70376,5.59703);(-9.59565,-8.38879e-07);(-7.69228,-5.58877);(-2.95898,-9.1068);(2.94152,-9.05322);(7.71599,-5.606)
0.705;(9.56018,2.89426e-05);(7.77562,5.64932);(2.95199,9.08517);(-2.95564,9.09644);(-7.69922,5.59373);(-9.59089,-8.38463e-07);(-7.6876,-5.58537);(-2.95743,-9.10205);(2.93976,-9.04784);(7.71159,-5.6028)
0.71;(9.55505,2.9983e-05);(7.77195,5.64665);(2.95038,9.08021);(-2.95408,9.09161);(-7.69465,5.59041);(-9.58612,-8.38046e-07);(-7.6829,-5.58196);(-2.95588,-9.09728);(2.93801,-9.04244);(7.70717,-5.59959)
0.714999;(9.5499,3.10497e-05);(7.76827,5.64398);(2.94876,9.07523);(-2.9525,9.08677);(-7.69007,5.58708);(-9.58133,-8.37627e-07);(-7.67819,-5.57853);(-2.95433,-9.0925);(2.93625,-9.03702);(7.70274,-5.59637)
0.719999;(9.54473,3.2143e-05);(7.76457,5.64129);(2.94714,9.07023);(-2.95093,9.08191);(-7.68548,5.58374);(-9.57652,-8.37207e-07);(-7.67346,-5.5751);(-2.95277,-9.0877);(2.93448,-9.03158);(7.69829,-5.59314)
0.724999;(9.53955,3.32633e-05);(7.76086,5.6386);(2.94551,9.06521);(-2.94934,9.07703);(-7.68087,5.58038);(-9.5717,-8.36785e-07);(-7.66872,-5.57165);(-2.95121,-9.08289);(2.9327,-9.02613);(7.69383,-5.5899)
0.729999;(9.53435,3.4411e-05);(7.75714,5.6359);(2.94388,9.06018);(-2.94775,9.07214);(-7.67625,5.57702);(-9.56687,-8.36362e-07);(-7.66396,-5.56819);(-2.94964,-9.07806);(2.93092,-9.02066);(7.68935,-5.58665)
0.734999;(9.52913,3.55863e-05);(7.75341,5.63319);(2.94224,9.05514);(-2.94616,9.06723);(-7.67161,5.57365);(-9.56201,-8.35938e-07);(-7.65918,-5.56472);(-2.94806,-9.07321);(2.92914,-9.01517);(7.68486,-5.58338)
0.739999;(9.5239,3.67898e-05);(7.74967,5.63047);(2.9406,9.05007);(-2.94456,9.0623);(-7.66696,5.57026);(-9.55714,-8.35513e-07);(-7.65439,-5.56124);(-2.94648,-9.06835);(2.92735,-9.00967);(7.68036,-5.58011)
0.744999;(9.51865,3.80216e-05);(7.74591,5.62774);(2.93895,9.045);(-2.94296,9.05737);(-7.66229,5.56686);(-9.55226,-8.35086e-07);(-7.64958,-5.55775);(-2.9449,-9.06347);(2.92555,-9.00414);(7.67584,-5.57683)
0.749999;(9.51339,3.92823e-05);(7.74215,5.625);(2.93729,9.0399);(-2.94135,9.05241);(-7.65761,5.56346);(-9.54736,-8.34657e-07);(-7.64476,-5.55425);(-2.94331,-9.05858);(2.92375,-8.9986);(7.67131,-5.57353)
0.754999;(9.50811,4.05721e-05);(7.73837,5.62226);(2.93564,9.03479);(-2.93974,9.04744);(-7.65291,5.56004);(-9.54245,-8.34228e-07);(-7.63993,-5.55073);(-2.94172,-9.05367);(2.92194,-8.99305);(7.66676,-5.57023)
0.759999;(9.50281,4.18913e-05);(7.73458,5.6195);(2.93397,9.02967);(-2.93812,9.04246);(-7.6482,5.55661);(-9.53752,-8.33797e-07);(-7.63508,-5.54721);(-2.94012,-9.04875);(2.92013,-8.98747);(7.6622,-5.56692)
0.764999;(9.4975,4.32404e-05);(7.73078,5.61674);(2.9323,9.02453);(-2.9365,9.03746);(-7.64347,5.55317);(-9.53258,-8.33365e-07);(-7.63021,-5.54368);(-2.93851,-9.04382);(2.91831,-8.98188);(7.65763,-5.5636)
0.769999;(9.49217,4.46197e-05);(7.72697,5.61397);(2.93063,9.01937);(-2.93487,9.03245);(-7.63873,5.54973);(-9.52762,-8.32931e-07);(-7.62534,-5.54013);(-2.9369,-9.03887);(2.91648,-8.97627);(7.65304,-5.56026)
0.774999;(9.48682,4.60295e-05);(7.72315,5.6112);(2.92895,9.0142);(-2.93324,9.02742);(-7.63398,5.54627);(-9.52265,-8.32497e-07);(-7.62044,-5.53658);(-2.93529,-9.0339);(2.91465,-8.97065);(7.64844,-5.55692)
0.779999;(9.48146,4.74702e-05);(7.71931,5.60841);(2.92727,9.00902);(-2.9316,9.02238);(-7.62921,5.5428);(-9.51766,-8.32061e-07);(-7.61554,-5.53301);(-2.93367,-9.02892);(2.91282,-8.96501);(7.64383,-5.55357)
0.784999;(9.47609,4.89422e-05);(7.71547,5.60562);(2.92558,9.00382);(-2.92996,9.01733);(-7.62443,5.53932);(-9.51266,-8.31624e-07);(-7.61062,-5.52944);(-2.93205,-9.02393);(2.91098,-8.95936);(7.6392,-5.55021)
0.789999;(9.4707,5.04458e-05);(7.71161,5.60282);(2.92389,8.9986);(-2.92832,9.01226);(-7.61964,5.53583);(-9.50765,-8.31185e-07);(-7.60568,-5.52585);(-2.93042,-9.01892);(2.90913,-8.95369);(7.63456,-5.54684)
0.794999;(9.46529,5.19812e-05);(7.70775,5.60001);(2.92219,8.99337);(-2.92667,9.00717);(-7.61483,5.53233);(-9.50262,-8.30746e-07);(-7.60073,-5.52226);(-2.92879,-9.0139);(2.90728,-8.948);(7.62991,-5.54346)
0.799999;(9.45988,5.3549e-05);(7.70387,5.59719);(2.92049,8.98813);(-2.92501,9.00207);(-7.61001,5.52882);(-9.49758,-8.30305e-07);(-7.59577,-5.51865);(-2.92716,-9.00887);(2.90543,-8.9423);(7.62524,-5.54007)
0.804999;(9.45444,5.51494e-05);(7.69998,5.59437);(2.91879,8.98287);(-2.92335,8.99696);(-7.60517,5.52531);(-9.49252,-8.29863e-07);(-7.5908,-5.51504);(-2.92552,-9.00382);(2.90357,-8.93658);(7.62057,-5.53667)
0.809999;(9.44899,5.67828e-05);(7.69608,5.59153);(2.91708,8.9776);(-2.92169,8.99184);(-7.60033,5.52178);(-9.48745,-8.2942e-07);(-7.58581,-5.51142);(-2.92387,-8.99876);(2.9017,-8.93085);(7.61588,-5.53326)
0.814999;(9.44353,5.84495e-05);(7.69218,5.5887);(2.91536,8.97232);(-2.92002,8.9867);(-7.59547,5.51825);(-9.48237,-8.28976e-07);(-7.58081,-5.50778);(-2.92222,-8.99368);(2.89983,-8.9251);(7.61117,-5.52984)
0.819999;(9.43805,6.01499e-05);(7.68826,5.58585);(2.91364,8.96702);(-2.91835,8.98155);(-7.5906,5.5147);(-9.47728,-8.2853e-07);(-7.57579,-5.50414);(-2.92057,-8.98859);(2.89795,-8.91934);(7.60646,-5.52642)
0.824999;(9.43256,6.18843e-05);(7.68433,5.58299);(2.91192,8.96171);(-2.91667,8.97638);(-7.58571,5.51115);(-9.47217,-8.28083e-07);(-7.57077,-5.50049);(-2.91891,-8.98349);(2.89607,-8.91356);(7.60173,-5.52299)
0.829999;(9.42706,6.3653e-05);(7.68039,5.58013);(2.91019,8.95638);(-2.91499,8.9712);(-7.58082,5.50758);(-9.46705,-8.27636e-07);(-7.56573,-5.49682);(-2.91725,-8.97838);(2.89419,-8.90777);(7.59699,-5.51954)
0.834999;(9.42154,6.54564e-05);(7.67644,5.57727);(2.90846,8.95104);(-2.91331,8.96601);(-7.57591,5.50401);(-9.46191,-8.27187e-07);(-7.56067,-5.49315);(-2.91558,-8.97325);(2.8923,-8.90196);(7.59224,-5.51609)
0.839999;(9.41601,6.72949e-05);(7.67249,5.57439);(2.90672,8.94569);(-2.91162,8.96081);(-7.57099,5.50043);(-9.45676,-8.26737e-07);(-7.55561,-5.48947);(-2.91391,-8.96811);(2.8904,-8.89614);(7.58748,-5.51263)
0.844999;(9.41046,6.91687e-05);(7.66852,5.57151);(2.90498,8.94032);(-2.90993,8.95559);(-7.56605,5.49684);(-9.4516,-8.26286e-07);(-7.55053,-5.48578);(-2.91224,-8.96296);(2.8885,-8.8903);(7.58271,-5.50916)
0.849999;(9.4049,7.10782e-05);(7.66454,5.56862);(2.90323,8.93494);(-2.90823,8.95036);(-7.56111,5.49324);(-9.44643,-8.25834e-07);(-7.54544,-5.48209);(-2.91056,-8.95779);(2.8866,-8.88445);(7.57792,-5.50569)
0.854999;(9.39933,7.30237e-05);(7.66056,5.56572);(2.90148,8.92955);(-2.90653,8.94512);(-7.55615,5.48963);(-9.44125,-8.2538e-07);(-7.54034,-5.47838);(-2.90888,-8.95262);(2.88469,-8.87859);(7.57312,-5.5022)
0.859999;(9.39375,7.50057e-05);(7.65656,5.56282);(2.89973,8.92414);(-2.90483,8.93987);(-7.55118,5.48602);(-9.43605,-8.24926e-07);(-7.53523,-5.47466);(-2.90719,-8.94743);(2.88278,-8.87271);(7.56831,-5.49871)
0.864999;(9.38815,7.70243e-05);(7.65255,5.55991);(2.89797,8.91873);(-2.90312,8.9346);(-7.5462,5.48239);(-9.43084,-8.2447e-07);(-7.5301,-5.47094);(-2.9055,-8.94222);(2.88086,-8.86682);(7.56349,-5.49521)
0.869999;(9.38253,7.908e-05);(7.64854,5.55699);(2.89621,8.9133);(-2.90141,8.92932);(-7.54121,5.47876);(-9.42562,-8.24014e-07);(-7.52496,-5.46721);(-2.90381,-8.93701);(2.87894,-8.86092);(7.55866,-5.4917)
0.874999;(9.37691,8.1173e-05);(7.64452,5.55407);(2.89445,8.90786);(-2.89969,8.92403);(-7.5362,5.47512);(-9.42038,-8.23556e-07);(-7.51981,-5.46346);(-2.90211,-8.93178);(2.87701,-8.855);(7.55382,-5.48818)
0.879999;(9.37127,8.33038e-05);(7.64048,5.55114);(2.89268,8.9024);(-2.89797,8.91873);(-7.53119,5.47147);(-9.41514,-8.23098e-07);(-7.51465,-5.45971);(-2.90041,-8.92655);(2.87508,-8.84906);(7.54897,-5.48465)
0.884999;(9.36562,8.54726e-05);(7.63644,5.5482);(2.8909,8.89693);(-2.89625,8.91341);(-7.52616,5.46781);(-9.40988,-8.22638e-07);(-7.50948,-5.45596);(-2.8987,-8.9213);(2.87314,-8.84312);(7.54411,-5.48112)
0.889999;(9.35996,8.76797e-05);(7.63239,5.54526);(2.88913,8.89145);(-2.89452,8.90809);(-7.52112,5.46415);(-9.40461,-8.22178e-07);(-7.50429,-5.45219);(-2.89699,-8.91604);(2.8712,-8.83716);(7.53923,-5.47758)
0.894999;(9.35429,8.99255e-05);(7.62833,5.54231);(2.88734,8.88596);(-2.89279,8.90275);(-7.51608,5.46048);(-9.39933,-8.21716e-07);(-7.4991,-5.44841);(-2.89528,-8.91076);(2.86926,-8.83119);(7.53435,-5.47403)
0.899999;(9.3486,9.22104e-05);(7.62426,5.53935);(2.88556,8.88046);(-2.89105,8.8974);(-7.51102,5.4568);(-9.39404,-8.21254e-07);(-7.49389,-5.44463);(-2.89356,-8.90548);(2.86731,-8.82521);(7.52945,-5.47047)
0.904999;(9.3429,9.45345e-05);(7.62018,5.53639);(2.88377,8.87495);(-2.88931,8.89204);(-7.50595,5.45311);(-9.38874,-8.2079e-07);(-7.48867,-5.44084);(-2.89184,-8.90018);(2.86536,-8.81921);(7.52454,-5.46691)
0.909999;(9.33719,9.68984e-05);(7.6161,5.53342);(2.88198,8.86942);(-2.88757,8.88667);(-7.50087,5.44941);(-9.38343,-8.20325e-07);(-7.48344,-5.43704);(-2.89012,-8.89488);(2.8634,-8.8132);(7.51963,-5.46334)
0.914999;(9.33147,9.93022e-05);(7.612,5.53045);(2.88018,8.86388);(-2.88582,8.88128);(-7.49578,5.44571);(-9.3781,-8.1986e-07);(-7.4782,-5.43323);(-2.88839,-8.88956);(2.86144,-8.80718);(7.5147,-5.45976)
0.919999;(9.32573,0.000101746);(7.6079,5.52747);(2.87838,8.85833);(-2.88407,8.87589);(-7.49067,5.44199);(-9.37277,-8.19393e-07);(-7.47295,-5.42942);(-2.88666,-8.88423);(2.85947,-8.80114);(7.50976,-5.45617)
0.924999;(9.31999,0.000104231);(7.60379,5.52448);(2.87658,8.85277);(-2.88232,8.87048);(-7.48556,5.43828);(-9.36742,-8.18926e-07);(-7.46769,-5.4256);(-2.88493,-8.87889);(2.8575,-8.7951);(7.50482,-5.45258)
0.929999;(9.31423,0.000106757);(7.59967,5.52149);(2.87477,8.8472);(-2.88056,8.86506);(-7.48044,5.43455);(-9.36206,-8.18458e-07);(-7.46242,-5.42177);(-2.88319,-8.87354);(2.85553,-8.78904);(7.49986,-5.44897)
0.934999;(9.30846,0.000109324);(7.59554,5.51849);(2.87296,8.84162);(-2.8788,8.85964);(-7.47531,5.43081);(-9.35669,-8.17988e-07);(-7.45714,-5.41793);(-2.88145,-8.86818);(2.85355,-8.78297);(7.49489,-5.44537)
0.939999;(9.30268,0.000111932);(7.59141,5.51548);(2.87115,8.83602);(-2.87704,8.8542);(-7.47016,5.42707);(-9.35131,-8.17518e-07);(-7.45184,-5.41408);(-2.8797,-8.86281);(2.85157,-8.77688);(7.48992,-5.44175)
0.944999;(9.29689,0.000114583);(7.58726,5.51247);(2.86933,8.83042);(-2.87528,8.84875);(-7.46501,5.42332);(-9.34592,-8.17047e-07);(-7.44654,-5.41023);(-2.87795,-8.85743);(2.84959,-8.77079);(7.48493,-5.43813)
0.949999;(9.29109,0.000117275);(7.58311,5.50946);(2.86751,8.8248);(-2.87351,8.8433);(-7.45984,5.41956);(-9.34052,-8.16575e-07);(-7.44123,-5.40637);(-2.8762,-8.85204);(2.8476,-8.76468);(7.47994,-5.4345)
0.954999;(9.28527,0.00012001);(7.57895,5.50643);(2.86568,8.81918);(-2.87173,8.83783);(-7.45467,5.41579);(-9.33511,-8.16102e-07);(-7.4359,-5.4025);(-2.87444,-8.84663);(2.8456,-8.75856);(7.47493,-5.43086)
0.959999;(9.27945,0.000122788);(7.57478,5.50341);(2.86386,8.81354);(-2.86996,8.83235);(-7.44949,5.41202);(-9.32969,-8.15628e-07);(-7.43057,-5.39862);(-2.87269,-8.84122);(2.84361,-8.75244);(7.46992,-5.42722)
0.964999;(9.27361,0.000125609);(7.57061,5.50037);(2.86203,8.80789);(-2.86818,8.82686);(-7.44429,5.40824);(-9.32426,-8.15153e-07);(-7.42522,-5.39474);(-2.87092,-8.8358);(2.84161,-8.74629);(7.46489,-5.42357)
0.969999;(9.26777,0.000128474);(7.56643,5.49733);(2.86019,8.80223);(-2.8664,8.82137);(-7.43909,5.40445);(-9.31882,-8.14678e-07);(-7.41987,-5.39085);(-2.86916,-8.83037);(2.8396,-8.74014);(7.45986,-5.41991)
0.974999;(9.26191,0.000131382);(7.56224,5.49429);(2.85835,8.79657);(-2.86461,8.81586);(-7.43388,5.40066);(-9.31337,-8.14201e-07);(-7.41451,-5.38696);(-2.86739,-8.82492);(2.83759,-8.73398);(7.45482,-5.41625)
0.979999;(9.25604,0.000134334);(7.55804,5.49124);(2.85651,8.79089);(-2.86282,8.81034);(-7.42866,5.39686);(-9.30791,-8.13724e-07);(-7.40913,-5.38305);(-2.86562,-8.81947);(2.83558,-8.7278);(7.44976,-5.41258)
0.984999;(9.25016,0.000137331);(7.55383,5.48818);(2.85467,8.7852);(-2.86103,8.80481);(-7.42343,5.39305);(-9.30244,-8.13245e-07);(-7.40375,-5.37914);(-2.86384,-8.81401);(2.83357,-8.72162);(7.4447,-5.4089)
0.989999;(9.24428,0.000140372);(7.54962,5.48512);(2.85282,8.7795);(-2.85923,8.79927);(-7.41819,5.38924);(-9.29696,-8.12766e-07);(-7.39836,-5.37522);(-2.86207,-8.80854);(2.83155,-8.71542);(7.43963,-5.40522)
0.994999;(9.23838,0.000143459);(7.5454,5.48205);(2.85097,8.77379);(-2.85744,8.79372);(-7.41294,5.38542);(-9.29147,-8.12287e-07);(-7.39296,-5.3713);(-2.86028,-8.80306);(2.82952,-8.70921);(7.43456,-5.40153)
0.999999;(9.23247,0.00014659);(7.54117,5.47898);(2.84911,8.76807);(-2.85563,8.78817);(-7.40768,5.38159);(-9.28597,-8.11806e-07);(-7.38755,-5.36737);(-2.8585,-8.79757);(2.8275,-8.703);(7.42947,-5.39783)
1.005;(9.22655,0.000149767);(7.53694,5.47591);(2.84726,8.76235);(-2.85383,8.7826);(-7.40241,5.37776);(-9.28047,-8.11324e-07);(-7.38213,-5.36343);(-2.85671,-8.79207);(2.82547,-8.69677);(7.42437,-5.39413)
1.01;(9.22062,0.00015299);(7.53269,5.47282);(2.8454,8.75661);(-2.85202,8.77702);(-7.39714,5.37392);(-9.27495,-8.10842e-07);(-7.3767,-5.35949);(-2.85492,-8.78656);(2.82344,-8.69053);(7.41927,-5.39042)
1.015;(9.21469,0.00015626);(7.52844,5.46974);(2.84353,8.75086);(-2.85021,8.77143);(-7.39185,5.37008);(-9.26942,-8.10359e-07);(-7.37126,-5.35554);(-2.85313,-8.78104);(2.8214,-8.68428);(7.41416,-5.38671)
1.02;(9.20874,0.000159575);(7.52419,5.46664);(2.84167,8.7451);(-2.8484,8.76584);(-7.38656,5.36622);(-9.26389,-8.09875e-07);(-7.36581,-5.35158);(-2.85133,-8.77551);(2.81936,-8.67802);(7.40904,-5.38299)
1.025;(9.20278,0.000162938);(7.51992,5.46355);(2.8398,8.73934);(-2.84658,8.76023);(-7.38126,5.36237);(-9.25834,-8.0939e-07);(-7.36036,-5.34761);(-2.84954,-8.76997);(2.81732,-8.67175);(7.40391,-5.37926)
1.03;(9.19681,0.000166347);(7.51565,5.46044);(2.83793,8.73356);(-2.84476,8.75462);(-7.37594,5.3585);(-9.25279,-8.08905e-07);(-7.35489,-5.34364);(-2.84773,-8.76443);(2.81527,-8.66547);(7.39877,-5.37553)
1.035;(9.19084,0.000169804);(7.51138,5.45734);(2.83605,8.72778);(-2.84294,8.749);(-7.37063,5.35463);(-9.24723,-8.08418e-07);(-7.34942,-5.33967);(-2.84593,-8.75887);(2.81322,-8.65918);(7.39362,-5.37179)
1.04;(9.18485,0.000173308);(7.50709,5.45422);(2.83417,8.72198);(-2.84111,8.74337);(-7.3653,5.35075);(-9.24165,-8.07931e-07);(-7.34394,-5.33568);(-2.84412,-8.75331);(2.81117,-8.65288);(7.38847,-5.36805)
1.045;(9.17885,0.000176861);(7.5028,5.45111);(2.83229,8.71618);(-2.83929,8.73772);(-7.35996,5.34687);(-9.23607,-8.07444e-07);(-7.33844,-5.33169);(-2.84231,-8.74774);(2.80911,-8.64657);(7.38331,-5.3643)
1.05;(9.17285,0.000180461);(7.49851,5.44799);(2.83041,8.71037);(-2.83746,8.73207);(-7.35462,5.34298);(-9.23049,-8.06955e-07);(-7.33295,-5.3277);(-2.8405,-8.74216);(2.80705,-8.64025);(7.37814,-5.36054)
1.055;(9.16684,0.00018411);(7.4942,5.44486);(2.82852,8.70455);(-2.83562,8.72642);(-7.34927,5.33909);(-9.22489,-8.06466e-07);(-7.32744,-5.3237);(-2.83868,-8.73657);(2.80499,-8.63392);(7.37296,-5.35678)
